"","ID","Longitude","Latitude","X","Y","start_loc1","Phillips Arm","Lees Bay","Cliff Bay","Conville Bay","Dunsterville","Port Elizabeth","Larsen Island","Okisollo","Yellow Island","Vantage","St Vincent Bay","Glacial Creek","Raza Island","Venture Point","Salten","Bickley Bay","Thurlow","Sonora Point","Brougham Point","Kunechin","Site 9","Doctor Bay","Cypress Harbour","Swanson","Arrow Pass","Midsummer","Read Island","Frederick Arm","Newcomb","Hardy Bay","Sir Edmund Bay","Cyrus Rock","Upper Retreat","Site 13","Young Pass","Chancellor Channel","Cecil Island","Wicklow Point","Glacier Falls","Shelter Pass","Maude Island","Barnes Bay","Lochalsh Bay","Bell Island","Sargeaunt Pass","Shaw Point","Burdwood","Potts Bay","Far Side","Egerton Creek","Raynor","Doyle Island","Duncan Island","Althorpe","Wehlis Bay","Simmonds Point","Shelter Bay","Marsh Bay","Robertson","Brent Island","Jackson Passage","Hardwicke","Doctor Islets","Humphrey Rock","Kid Bay","Culloden","Ahlstrom","Goat Cove","Noo-la","Wa-kwa","Sheep Passage","Lime Point","Ghi ya","Wanx talis","Tsa-ya","Cougar","Alexander","Jackson Pass","Middle Point","Conville Point"
"401","samp_loc400",-124.1795,49.76616667,-124.1795,49.76616667,104737.448582522,123620.506485865,147429.495818448,229336.092599263,88808.4143450693,84920.442268563,209033.64004906,217001.312991389,110104.367822735,96479.1739444923,29778.760241626,12337.1467198752,44613.5150892,94043.7503285105,111691.402641601,36304.4491984603,125469.241437015,122620.930726647,119891.707886036,124611.850884123,37854.4607550812,42295.0980225969,87204.2377721761,240405.559932265,218066.29464802,227451.413546501,221736.715915194,85806.6039015262,116272.79300395,41976.5918801707,271094.671888401,235077.002425457,99285.527206982,226268.805795016,34739.2998744098,125876.879614407,144892.42457542,243942.057515074,234622.168962785,224865.459702593,280081.757988054,246935.852327181,107416.88439522,484655.195116361,278840.53608495,205564.733869031,162674.812289596,227978.503436358,220361.194727492,117478.034826892,116237.026536571,266519.294603923,275902.810011523,280628.46091274,157226.604368616,249739.631710212,251366.447991708,282910.54730423,272232.789005728,278447.006185618,112970.962657725,481806.10141717,147189.555313319,202790.936552527,205397.154501078,508959.664429099,6514.9135638861,2349.68885152277,507020.956605015,201599.825310776,200606.364945551,514850.722551743,513639.035290971,308768.025933481,305932.719656304,199450.826329335,499815.725322998,495218.301013478,481944.022919788,91959.4446506238,89733.7237689901
"402","samp_loc401",-124.2799333,49.7275,-124.2799333,49.7275,101443.327439034,117449.25966773,141258.249000313,223160.101903739,82637.1675269344,78749.1954504282,202857.649353536,210825.322295865,103933.1210046,90303.1832489683,37950.2098202513,20756.1416521617,52857.3324256746,87872.5035103756,105520.155823466,44475.8987770856,119297.99461888,116449.683908512,113720.461067902,118435.860188599,46025.9103337065,50466.5476012222,81032.9909540412,234229.569236741,211890.303952496,221275.422850977,215560.72521967,79635.3570833913,110101.546185815,50150.2995601932,264918.681192877,228901.011729933,93114.2803888471,220092.815099492,42910.749453035,119700.888918883,138721.177757285,237766.06681955,228446.178267261,218689.469007069,273905.76729253,240759.861631657,101245.637577085,478479.204420837,272664.545389426,199388.743173507,156503.565471461,221802.512740834,214185.204031968,111306.788008757,110065.779718436,260343.303908399,269726.819315999,274452.470217216,151055.357550481,243563.641014688,245190.457296184,276734.556608706,266056.798310204,272271.015490094,106799.71583959,475630.110721646,141013.564617795,196614.945857003,199221.163805554,502783.673733575,14934.2925096391,10752.4229473354,500844.965909491,195423.834615252,194430.374250027,508674.731856219,507463.044595447,302592.035237957,299756.72896078,193274.835633811,493639.734627474,489042.310317954,475768.032224264,85783.4539550998,83562.4769508552
"403","samp_loc402",-124.3956667,49.7555,-124.3956667,49.7555,109619.511991604,108634.556464956,132443.545797539,214286.978389,73822.4643241599,69934.4922476537,193984.525838797,201952.198781126,95118.4178018259,81430.0597342292,45361.146164671,27661.5337401913,60081.5688568873,79057.8003076011,96705.4526206917,51886.8351215053,110483.291416105,107634.980705737,104905.757865127,109562.736673859,53436.8466781262,57877.4839456419,72218.2877512667,225356.445722002,203017.180437757,212402.299336238,206687.601704931,70820.6538806169,101286.84298304,57536.5266557165,256045.557678138,220027.888215194,84299.5771860726,211219.691584753,50321.6857974548,110827.765404144,129906.47455451,228892.943304811,219573.054752521,209816.34549233,265032.643777791,231886.738116918,92430.9343743102,469606.080906098,263791.421874687,190515.619658768,147688.862268687,212929.389226094,205312.080517229,102492.084805982,101251.076515661,251470.18039366,260853.69580126,265579.346702477,142240.654347707,234690.517499949,236317.333781445,267861.433093967,257183.674795465,263397.891975355,97985.0126368159,466756.987206907,132140.441103056,187741.822342264,190348.040290815,493910.550218836,21838.8202390319,17613.5758430684,491971.842394752,186550.711100513,185557.250735288,499801.60834148,498589.921080708,293718.911723218,290883.605446041,184401.712119072,484766.611112735,480169.186803215,466894.908709524,76910.3304403607,74747.7737480807
"404","samp_loc403",-124.5738333,49.7925,-124.5738333,49.7925,122374.916525285,96781.1259959741,120590.115328557,200963.590848058,61377.4933192575,57489.5212427513,180661.138297855,188628.811240184,82673.4467969235,68106.6721932873,58360.0553294871,40630.8540243515,73050.8891410475,67204.3698386194,84260.4816157893,64885.7442863214,98629.8609471238,95781.5502367557,93052.3273961454,96239.3491329175,66435.7558429423,70876.393110458,60364.8572822851,212033.05818106,189693.792896815,199078.911795296,193364.214163989,58375.6828757144,89433.4125140588,70510.0668657149,242722.170137196,206704.500674252,71854.6061811702,197896.304043811,63320.5949622709,97504.3778632019,118053.044085529,215569.555763869,206249.66721158,196492.957951388,251709.256236849,218563.350575976,79985.9633694078,456282.693365156,250468.034333745,177192.232117826,134800.022686323,199606.001685153,191988.692976287,90638.6543370008,89397.6460466796,238146.792852718,247530.308260318,252255.959161535,129351.814765343,221367.129959007,222993.946240503,254538.045553025,243860.287254523,250074.504434413,85540.0416319134,453433.599665965,118817.053562114,174418.434801322,177024.652749873,480587.162677894,34808.1405231921,30591.8307052797,478648.45485381,173227.323559571,172233.863194346,486478.220800538,485266.533539766,280395.524182276,277560.217905099,171078.32457813,471443.223571793,466845.799262273,453571.521168583,63586.9428994188,62302.8027431783
"405","samp_loc404",-123.3236667,49.12016667,-123.3236667,49.12016667,9169.75809328172,213544.161143982,237353.150476565,317816.582225337,178730.14172535,174842.169648843,297514.129675134,305481.802617463,200026.095203016,184959.663570566,88814.7018219984,103403.291316425,122452.503804304,183967.404986627,201613.130021881,86676.5178059597,215392.896095131,212544.585384763,209815.362544153,213092.340510197,87316.0141774889,91756.6514450047,177127.892430293,328886.049558339,306546.784274094,315931.903172575,310217.205541268,175728.331281807,206196.447662066,75311.3447833676,359575.161514475,323557.492051531,189207.254587262,314749.29542109,86518.8358052871,214357.369240481,234816.079233536,332422.547141148,323102.658588859,313345.949328667,368562.247614128,335416.341953255,197338.6117755,573135.684742435,367321.025711024,294045.223495105,251653.014063602,316458.993062432,308841.684353566,207401.689485008,206160.681194687,354999.784229997,364383.299637597,369108.950538814,246204.806142622,338220.121336286,339846.937617782,371391.036930304,360713.278631802,366927.495811692,202892.690038006,570286.591043244,235670.044939393,291271.426178601,293877.644127152,597440.154055173,103564.464075083,101535.13130686,595501.446231089,290080.31493685,289086.854571625,603331.212177817,602119.524917045,397248.515559555,394413.209282378,287931.315955409,588296.214949072,583698.790639552,570424.512545862,180439.934276698,179655.45114927
"406","samp_loc405",-123.3058667,49.16458333,-123.3058667,49.16458333,7485.20817999526,211311.376099555,235120.365432138,316217.790059403,176499.270706965,172611.298630459,295915.337509201,303883.010451529,197795.224184631,183360.871404633,83881.9690092453,101136.401593133,117519.770991551,181734.6199422,199382.259003497,81743.7849932066,213160.111050704,210311.800340336,207582.577499726,211493.548344263,82383.2813647358,86823.9186322516,174895.107385866,327287.257392405,304947.99210816,314333.111006641,308618.413375334,173497.460263422,203963.662617639,70378.6119706145,357976.369348541,321958.699885598,186976.383568878,313150.503255157,81586.1029925341,212758.577074547,232583.294189109,330823.754975214,321503.866422925,311747.157162733,366963.455448195,333817.549787321,195107.740757116,571536.892576502,365722.233545091,292446.431329171,250054.221897669,314860.200896498,307242.892187633,205168.904440581,203927.89615026,353400.992064063,362784.507471663,367510.15837288,244606.013976688,336621.329170352,338248.145451848,369792.24476437,359114.486465868,365328.703645758,200661.819019621,568687.79887731,234071.252773459,289672.634012667,292278.851961218,595841.361889239,101297.574351792,99268.2415835689,593902.654065155,288481.522770916,287488.062405691,601732.420011883,600520.732751111,395649.723393621,392814.417116444,286332.523789475,586697.422783138,582099.998473619,568825.720379928,178841.142110764,177424.580130886
"407","samp_loc406",-123.4259833,49.41813333,-123.4259833,49.41813333,35369.4013075998,192914.40184603,216723.391178613,298106.424862432,158102.29645344,154214.324376934,277803.972312229,285771.645254558,179398.249931106,165249.506207661,59265.8021431512,79253.2751404424,92903.6041254569,163337.645688675,180985.284749972,57127.6181271125,194763.136797179,191914.826086811,189185.603246201,193382.183147291,57767.1144986417,62207.7517661575,156498.133132341,309175.892195434,286836.626911189,296221.74580967,290507.048178363,155100.486009897,185566.688364114,45762.4451045204,339865.00415157,303847.334688626,168579.409315353,295039.138058185,56969.9361264399,194647.211877576,214186.319935584,312712.389778243,303392.501225953,293635.791965762,348852.090251223,315706.18459035,176710.76650359,553425.52737953,347610.868348119,274335.0661322,231942.856700697,296748.835699526,289131.526990661,186771.930187056,185530.921896735,335289.626867092,344673.142274691,349398.793175909,226494.648779717,318509.963973381,320136.780254877,351680.879567399,341003.121268897,347217.338448787,182264.844766096,550576.433680339,215959.887576488,271561.268815696,274167.486764247,577729.996692268,81753.448059511,80871.2673300438,575791.288868184,270370.157573944,269376.69720872,583621.054814912,582409.36755414,377538.35819665,374703.051919473,268221.158592504,568586.057586167,563988.633276647,550714.355182956,160729.776913793,159027.605877361
"408","samp_loc407",-125.1922667,50.10941667,-125.1922667,50.10941667,178952.244373743,51503.9431044956,71414.4708945771,150580.098874563,8488.75817306893,4917.50465751462,130277.646324361,138245.31926669,29843.5462411959,33196.4167172611,114201.333633436,96472.1323283007,128892.167444997,27369.9968183128,31430.5810600616,120727.022590271,53352.6780556453,49799.7626912229,47775.1445046669,44934.4396465711,122277.034146891,126717.671414407,44109.5333604741,161649.566207565,139310.30092332,148695.419821802,142980.722190494,5904.73814915097,44156.2296225803,126351.345169664,192338.678163701,156321.008700758,19024.7056254425,147512.812070317,119161.87326622,46199.4683768554,68877.3996515486,165186.063790374,155866.175238085,146109.465977893,201325.764263355,168179.858602481,27156.0628136801,405899.201391662,200084.542360251,126808.740144332,84416.5307128286,149222.509711658,141605.201002793,45361.4714455223,44120.4631552011,187763.300879224,197146.816286823,201872.46718804,78968.3227918482,170983.637985512,172610.454267008,204154.55357953,193476.795281029,199691.012460918,32710.1410761858,403050.107692471,68433.5615886194,124034.942827827,126641.160776378,430203.670704399,90649.4188271413,86433.1090092289,428264.962880315,122843.831586076,121850.371220852,436094.728827044,434883.041566272,230012.032208781,227176.725931604,120694.832604635,421059.731598298,416462.307288779,403188.029195088,28676.6874233926,9546.52760570751
"409","samp_loc408",-125.126,50.19025,-125.13058459269,50.1900846374721,184465.118058915,41759.7742974652,61895.1973540485,141060.825334035,1706.58884691222,5224.29669284217,120758.372783832,128726.045726161,20324.2727006672,40839.3645769063,119603.545879321,101874.344574185,134294.379690881,17625.8280112824,21911.307519533,126129.234836155,43608.5092486149,40280.4891506943,38030.9756976365,35415.1661060425,127679.246392776,132119.883660292,36690.9649067953,152130.292667037,129791.027382792,139176.146281273,133461.448649966,4212.48461350738,34412.0608155499,131753.557415549,182819.404623173,146801.735160229,9505.43208491391,137993.538529788,124564.085512105,36680.1948363268,59358.12611102,155666.790249846,146346.901697556,136590.192437365,191806.490722826,158660.585061953,17636.7892731515,396379.927851133,190565.268819722,117289.466603803,74897.2571723,139703.236171129,132085.927462264,35617.302638492,34376.2943481707,178244.027338695,187627.542746294,192353.193647512,69449.0492513196,161464.364444984,163091.18072648,194635.280039002,183957.5217405,190171.73892039,23190.8675356572,393530.834151942,58914.2880480908,114515.669287299,117121.88723585,420684.397163871,96051.6310730258,91835.3212551134,418745.689339787,113324.558045547,112331.097680323,426575.455286515,425363.768025743,220492.758668253,217657.452391076,111175.559064107,411540.45805777,406943.03374825,393668.755654559,37194.389458133,812.063576080969
"410","samp_loc409",-125.3536167,50.29045,-125.3536167,50.29045,207609.238738327,26783.8797178009,38747.5236567901,117913.151636776,24367.764272882,28281.9020163246,97610.6990865739,105578.372028903,3403.82109572804,18550.4869384562,142747.666558733,125018.465253598,157438.500370294,26184.8801914345,1744.48484012966,149273.355515568,27560.4859902793,17132.8154534359,19910.5385838251,12267.4924087841,150823.367072189,155264.004339704,46856.6056466675,128982.618969778,106643.353685533,116028.472584015,110313.774952707,27300.931135942,24193.8483285717,154897.678094961,159671.730925914,123654.061462971,14169.0689775444,114845.86483253,147708.206191517,13532.5211390685,36210.4524137616,132519.116552587,123199.228000298,113442.518740106,168658.817025568,135512.911364694,7561.01554573212,373232.254153875,167417.595122464,94141.7929065445,51749.5834750417,116555.562473871,108938.253765006,23600.4663631707,24187.2314402563,155096.353641437,164479.869049036,169205.519950253,46301.3755540612,138316.690747725,139943.507029221,171487.606341743,160809.848043242,167024.065223131,575.619212062595,370383.160454684,35766.6143508324,91367.9955900403,93974.2135385912,397536.723466612,119195.751752438,114979.441934526,395598.015642528,90176.884348289,89183.4239830646,403427.781589257,402216.094328485,197345.084970994,194509.778693817,88027.8853668482,388392.784360511,383795.360050992,370521.081957301,23044.164941146,23365.2822487839
"411","samp_loc410",-125.3753,50.28818333,-125.3753,50.28818333,208502.561806751,25328.8752090437,37292.519148033,116458.147128019,25917.9967774434,29832.134520886,96155.6945778167,104123.367520145,4831.66228593713,18158.2589041884,144164.539472359,126435.338167223,158855.373283919,27735.1126959959,3106.76237009019,150690.228429193,26105.4814815221,15677.8109446787,18455.5340750679,10812.4879000269,152240.239985814,156680.87725333,48406.8381512288,127527.614461021,105188.349176776,114573.468075257,108858.77044395,28851.1636405033,22738.8438198146,156314.551008587,158216.726417157,122199.056954214,15719.3014821058,113390.860323773,149125.079105143,12077.5166303113,34755.4479050045,131064.11204383,121744.223491541,111987.514231349,167203.812516811,134057.906855937,9046.62229163722,371777.249645118,165962.590613707,92686.7883977874,50294.5789662845,115100.557965114,107483.249256249,22145.4618544135,22732.2269314991,153641.349132679,163024.864540279,167750.515441496,44846.371045304,136861.686238968,138488.502520464,170032.601832986,159354.843534484,165569.060714374,1876.18215602532,368928.155945926,34311.6098420753,89912.9910812832,92519.209029834,396081.718957855,120612.624666064,116396.314848152,394143.011133771,88721.8798395318,87728.4194743074,401972.777080499,400761.089819728,195890.080462237,193054.77418506,86572.880858091,386937.779851754,382340.355542234,369066.077448544,22651.9369068781,24915.5147533453
