fish_id,dfo,fac_code,genbc,ahc,fish,v6,farm_dx1,farm_dx2,farm_dx3,Company,Farm,size,type,coll_date,year,sw_entry,sw_transfer,quarter,carcass_sum,km_result,pcr_ihnv,pcr_ipnv,pcr_isav,pcr_vhsv,pcr_prs,pcr_sav,pcr_toti,vcm,bkd,wu,furunculosis,mouth_rot,vibriosis,photobacteriosis,listonelliosis,hks,jaundice,ricketsiosis,loma,anemia,ik_comment,hf_commment,path_comment,ns_mbd,ns_ahs,ns_vpt,ns_gif,ns_vwf,ns_bhm,ns_mrt,heart_peri,heart_myo,liver_cong,liver_nec,liver_itis,spleen_cong,spleen_ellipnec,spleen_wpulpitis,spleen_capprolif,kid_itis,kid_osis,kid_inthplasia,kid_nec,kid_glomitis,pancreatitis,enteritis,cns_itis,cns_malacia,cns_gliosis,cns_cong,cns_msporidia,gill_itis,gill_cong,gil_prolif,skinmus_itisnec,nud,chip,geneticsassignednumber,avgct_hkg,hkgalert,stddevoffamctvic_hkg,sumlowctfails,assayrepsdalert,Arena,ASPV,COV,CTV,MitoV,Ortho,ReoV,SmallUK,Toti,avgct_prv,avgct_ae_hyd,avgct_ae_sal,avgct_aspv,avgct_c_b_cys,avgct_ce_sha,avgct_cr_sal,avgct_de_sal,avgct_fa_mar,avgct_fl_psy,avgct_gy_sal,avgct_ic_hof,avgct_ic_mul,avgct_ihnv,avgct_ipnv,avgct_isav7,avgct_isav8,avgct_ku_thy,avgct_lo_sal,avgct_my_arc,avgct_my_cer,avgct_my_ins,avgct_na_sal,avgct_ne_per,avgct_nu_sal,avgct_omv,avgct_pa_kab,avgct_pa_min,avgct_pa_pse,avgct_pa_ther,avgct_pch_sal,avgct_pisck_sal,avgct_pmcv,avgct_prv,avgct_pspv,avgct_re_sal,avgct_rlo,avgct_sav,avgct_sch,avgct_sp_des,avgct_sp_sal,avgct_te_bry,avgct_ven,avgct_ver,avgct_vhsv,avgct_vi_ang,avgct_vi_sal,,,,,calc_ae_hyd,calc_ae_sal,calc_aspv,calc_c_b_cys,calc_ce_sha,calc_cr_sal,calc_de_sal,calc_fa_mar,calc_fl_psy,calc_gy_sal,calc_ic_hof,calc_ic_mul,calc_ihnv,calc_ipnv,calc_isav7,calc_isav8,calc_ku_thy,calc_lo_sal,calc_my_arc,calc_my_cer,calc_my_ins,calc_na_sal,calc_ne_per,calc_nu_sal,calc_omv,calc_pa_kab,calc_pa_min,calc_pa_pse,calc_pa_ther,calc_pch_sal,calc_pisck_sal,calc_pmcv,calc_prv,calc_pspv,calc_re_sal,calc_rlo,calc_sav,calc_sch,calc_sp_des,calc_sp_sal,calc_te_bry,calc_ven,calc_ver,calc_vhsv,calc_vi_ang,calc_vi_sal,dup,ae_hyd_call,ae_sal_call,aspv_call,c_b_cys_call,ce_sha_call,cr_sal_call,de_sal_call,fa_mar_call,fl_psy_call,gy_sal_call,ic_hof_call,ic_mul_call,ihnv_call,ipnv_call,isav7_call,isav8_call,ku_thy_call,lo_sal_call,my_arc_call,my_cer_call,my_ins_call,na_sal_call,ne_per_call,nu_sal_call,omv_call,pa_kab_call,pa_min_call,pa_pse_call,pa_ther_call,pch_sal_call,pisck_sal_call,pmcv_call,prv_call,pspv_call,re_sal_call,rlo_call,sav_call,sch_call,sp_des_call,sp_sal_call,te_bry_call,ven_call,ver_call,vhsv_call,vi_ang_call,vi_sal_call,_merge,salmon,salmon2,coll_date1,sw_entry1,time_sea,month_sea,month_sea6,month_sea4,heart_peri1,heart_myo1,liver_cong1,liver_nec1,liver_itis1,spleen_cong1,spleen_ellipnec1,spleen_wpulpitis1,spleen_capprolif1,kid_itis1,kid_osis1,kid_inthplasia1,kid_nec1,kid_glomitis1,pancreatitis1,enteritis1,cns_itis1,cns_malacia1,cns_gliosis1,cns_cong1,cns_msporidia1,gill_itis1,gill_cong1,gill_prolif1,samp,zone2,zone1,zone,fac_code,c_noted,,,,,,
G369,P.3-45,26,369,13-1784,3,G369,BKD,,,Grieg Seafood,Salten,1,G,29/04/2013,2013,2012-01-02,,2,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Pale gills, poor condition",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New,4_May262015_1196,G369,14.98035,0,0.023373801,0,,999,999,999,999,999,999,999,999,999,17.543789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.053619,0,0,0,0,17.543789,0,23.499863,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.205421,0,0,0,0,259.87036,0,8.0450392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),P,Pacific,19477,19024,453,15.1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-1784,03-Apr,34,3,26,,,,,,,
G178,P.3-45,26,178,13-1784,1,G178,BKD,,,Grieg Seafood,Salten,1,G,29/04/2013,2013,2012-01-02,,2,1,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,Rs infection,BKD-like but very autolysed.,"Pale gills; white focal lesions in liver, spleen, and kidney; Spleen enlarged",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,New,2_May262015_1194,G178,10.765372,0,0.088752463,0,,999,999,999,999,999,999,999,999,999,23.7031,0,0,0,0,0,0,0,0,25.977953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.729008,0,0,0,23.7031,0,9.2402897,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,22.250961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.70172,0,0,0,1.2574778,0,59872.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),P,Pacific,19477,19024,453,15.1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-1784,03-Apr,34,3,26,,,,,,,
G274,P.3-45,26,274,13-1784,2,G274,BKD,,,Grieg Seafood,Salten,1,G,29/04/2013,2013,2012-01-02,,2,1,,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,Rs infection,BKD-like.,"Enlarged hart, enlarged spleen",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,New,3_May262015_1195,G274,10.398918,0,0.020950116,0,pa_ther,999,999,999,999,999,999,999,999,999,21.231022,0,25.780073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.752869,0,0,0,0,29.264536,0,21.329195,0,21.231022,0,10.373312,0,0,0,0,0,0,21.152845,0,0,24.345108,26.294701,,,,,0,0.39106745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60489136,0,0,0,0,0.59601617,0,35.623283,0,3.878511,0,32198.434,0,0,0,0,0,0,8.3514357,0,0,2.3586652,0.2732096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,matched (3),P,Pacific,19477,19024,453,15.1,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13-1784,03-Apr,34,3,26,,,,,,,
G606,A.3.1-35,26,606,11.3562,1,G606,no_dz,,,Grieg Seafood,Salten,0,G,25/08/2011,2011,2011-05-01,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain hemorrhage,,Suspect head trauma,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,New,7_June52015_1227,G606,11.423271,0,0.03747078,0,,999,999,999,17.79566457,999,999,999,999,999,9.1664467,0,25.643841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.551178,14.560305,0,0,0,9.1664467,0,0,0,0,26.927879,0,0,0,0,0,0,0,0,,,,,0,0.3611441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94431978,133395.75,0,0,0,69310.063,0,0,0,0,106.44838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,18864,18632,232,7.7333331,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.3562,3.1,3.0999999,31,26,,,,,,,
G701,A.3.1-35,26,701,11.3562,3,G701,no_dz,,,Grieg Seafood,Salten,0,G,25/08/2011,2011,2011-05-01,,3,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,Brain hemorrhage,,"Severed spinal cord, spleen grey-encapsulated, swollen",1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,New,8_June82015_1228,G701,12.682961,0,0.10067315,0,,999,999,999,999,999,999,999,999,999,20.692152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.036751,0,,0,20.692152,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154174.23,0,-999,0,17.778215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,18864,18632,232,7.7333331,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.3562,3.1,3.0999999,31,26,,,,,,,
G788,P.3-146,26,788,13-4612,1,G788,no_dz,,,Grieg Seafood,Salten,1,G,24/10/2013,2013,2013-01-01,2,4,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,no comments,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,New,12_June192015_1194_1229,G788,12.622724,0,0.12263529,0,,999,999,999,999,999,999,999,999,999,26.652884,0,0,0,24.598597,0,0,0,0,0,0,0,0,0,0,0,0,0,14.363948,0,0,0,0,0,0,0,0,0,21.780479,0,0,0,0,26.652884,0,23.646248,0,0,0,0,0,0,19.789246,0,0,0,0,,,,,0,0,0,11.276875,0,0,0,0,0,0,0,0,0,0,0,0,0,5206.5825,0,0,0,0,0,0,0,0,0,114.85734,0,0,0,0,0.24941117,0,7.316967,0,0,0,0,0,0,62.482815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,matched (3),P,Pacific,19655,19359,296,9.8666668,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13-4612,03-Jan,31,3,26,,,,,,,
G446,P.3-37,26,446,13-0326,1,G446,no_mort,,,Grieg Seafood,Salten,1,G,21/01/2013,2013,2013-01-01,2,1,1,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,New,5_June152015_1225,G446,12.76422,0,0.095872499,0,,999,999,999,999,999,999,-999,999,999,8.5248232,0,0,0,22.917667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.902733,0,0,0,0,8.5248232,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,26.317982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.946835,0,0,0,0,91270.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),P,Pacific,19379,19359,20,0.66666669,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13-0326,03-Mar,33,3,26,,,,,,,
G327,P.3-162,26,327,12.4156,1,G327,no_dz,,,Grieg Seafood,Salten,1,G,2012-11-10,2012,2012-02-01,,4,1,,0,0,0,0,0,,,0,0,0,1,0,1,0,0,0,0,0,0,0,Vibrio ordalii,Bacterial splenitis - could be furunculosis.,"Enlarged stomach, liquified spleen and kidney",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,New,4_May262015_1196,G327,12.717341,0,0.013445585,0,,999,999,999,999,999,999,999,999,999,0,0,0,0,14.251614,0,0,0,0,0,0,0,26.131948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.693012,0,,,,,0,0,0,24310.439,0,0,0,0,0,0,0,0.50527471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.231258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30783.037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,matched (3),P,Pacific,19277,18994,283,9.4333334,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.4156,03-Jan,31,3,26,,,,,,,
G306,P.3-98,26,306,12.2845,1,G306,no_dz,,,Grieg Seafood,Salten,0,G,2012-05-07,2012,2012-02-01,,3,1,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,Rs infection,BKD-like lesions.,"Swollen kidney, suspect BKD",0,0,0,0,1,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,New,4_May262015_1196,G306,12.270009,0,0.041367941,0,,999,999,999,999,999,999,999,999,999,0,0,0,0,21.569775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.630678,28.997957,0,0,0,0,0,9.7456493,0,0,0,0,0,0,17.748854,0,0,16.06489,0,,,,,0,0,0,185.6617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.80087,3.1185651,0,0,0,0,0,85839.797,0,0,0,0,0,0,355.49704,0,0,3187.1216,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,matched (3),P,Pacific,19179,18994,185,6.1666665,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.2845,03-Sep,39,3,26,,,,,,,
G555,A.3.3-20,43,555,12-777,4,G555,Wu,MR,,Mainstream,Sir Edmond,0,G,21/02/2012,2012,27/10/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,Ulcerative stomatitis,,Jaw sample collected,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,New,6_June52015_1226,G555,14.587707,0,0.066423267,0,,999,999,999,-999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.584225,25.016605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.84922,65.165977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19044,18927,117,3.9000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,12-777,3.3,3.3,33,43,,,,,,,
G650,A.3.3-20,43,650,12-777,2,G650,Wu,MR,,Mainstream,Sir Edmond,0,G,21/02/2012,2012,27/10/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Severe BHM,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,New,7_June52015_1227,G650,13.530224,0,0.036880136,0,,999,999,999,-999,27.04700505,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.408949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10419.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,matched (3),A,Atlantic,19044,18927,117,3.9000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,12-777,3.3,3.3,33,43,,,,,,,
G651,A.3.3-20,43,651,12-777,5,G651,Wu,MR,,Mainstream,Sir Edmond,0,G,21/02/2012,2012,27/10/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,__,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,New,7_June52015_1227,G651,11.753544,0,0.005897305,0,,999,999,999,9.985481186,-999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.727221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852.1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19044,18927,117,3.9000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,12-777,3.3,3.3,33,43,,,,,,,
G746,A.3.3-20,43,746,12-777,7,G746,Wu,MR,,Mainstream,Sir Edmond,0,G,21/02/2012,2012,27/10/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Spleen in Bag B,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,New,8_June82015_1228,G746,14.440878,0,0.12344766,0,,999,999,999,18.81132816,27.17469173,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.502512,0,28.814962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677.6196,0,0.53462619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19044,18927,117,3.9000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,12-777,3.3,3.3,33,43,,,,,,,
G745,A.3.3-20,43,745,12-777,3,G745,Wu,MR,,Mainstream,Sir Edmond,0,G,21/02/2012,2012,27/10/2011,,1,1,,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,"Winter ulcer (M viscosa isolated, 1st year fish, 1st winter). Fish on feed; similar histopathologic lesions  as seen with other winter ulcer cases in 2012.",,"Lesion, large on body surface, pale liver, Congestion in PC, lesion sample taken for bacterio",0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,New,8_June82015_1228,G745,13.659319,0,0.21814077,0,,999,999,999,999,27.86276905,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.295601,0,0,0,0,0,0,0,0,28.554754,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530.936,0,0,0,0,0,0,0,0,29.807814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19044,18927,117,3.9000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,12-777,3.3,3.3,33,43,,,,,,,
G554,A.3.3-20,43,554,12-777,1,G554,Wu,MR,,Mainstream,Sir Edmond,0,G,21/02/2012,2012,27/10/2011,,1,1,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Bilateral exophtalmos, blood in brain cavity",0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,New,6_June52015_1226,G554,15.588934,0,0.013659224,0,,999,999,999,999,23.95689124,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.378418,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.3978,0,0,0,0,0,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19044,18927,117,3.9000001,1,1,,,,,,,,,,,,,,,,,,,,,,,,,12-777,3.3,3.3,33,43,,,,,,,
G802,A.3.3-154,43,802,13-4914,12,G802,MR,,,Mainstream,Sir Edmond,0,G,20/11/2013,2013,2013-01-10,,4,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,Ulcerative stomatitis,Tenacibaculum-like dermatitis.,"Necrotic gills (virkon?) MRT in C, pink brain suspect haemorrhage",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,New,13_June302015_1193_1229,G802,15.296811,0,0.034357488,0,,999,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,28.713398,0,0,0,0,22.417517,0,0,0,0,0,0,0,0,27.30027,0,0,28.252964,0,0,0,0,0,19.609613,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0.26354101,0,0,0,0,10.822133,0,0,0,0,0,0,0,0,0.81218541,0,0,28.899109,0,0,0,0,0,158.58557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19682,19632,50,1.6666666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13-4914,3.3,3.3,33,43,,,,,,,
G824,A.3.3-154,43,824,13-4914,10,G824,MR,,,Mainstream,Sir Edmond,0,G,20/11/2013,2013,2013-01-10,,4,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"no atrium in viral samples,BHM pink brain, necrotic gills-possibly virkon in bucket",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,13_June302015_1193_1229,G824,15.351618,0,0.18255945,0,,999,999,999,999,999,999,999,999,999,27.699934,0,0,0,27.461609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.563753,0,0,0,27.699934,0,0,0,0,28.722868,0,0,0,26.060894,0,0,29.577864,0,,,,,0,0,0,1.9751735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5313308,0,0,0,0.060639832,0,0,0,0,23.803286,0,0,0,0.58198839,0,0,0.10637442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matched (3),A,Atlantic,19682,19632,50,1.6666666,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-4914,3.3,3.3,33,43,,,,,,,
G895,A.3.3-154,43,895,13-4914,3,G895,MR,,,Mainstream,Sir Edmond,0,G,20/11/2013,2013,2013-01-10,,4,1,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,Ulcerative stomatitis,Tenacibaculum-like dermatitis.,"MRT jaw in C, black melanin in PC",1,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New,10_June92015_1230,G895,13.852427,0,0.034674823,0,,999,999,999,999,999,999,999,999,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.167166,0,28.287193,0,0,0,0,0,0,0,0,0,0,23.486702,0,0,0,25.412846,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.967037,0,0.75520831,0,0,0,0,0,0,0,0,0,0,4.3790393,0,0,0,1.9777838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,matched (3),A,Atlantic,19682,19632,50,1.6666666,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13-4914,3.3,3.3,33,43,,,,,,,
