"","hkg_Alert","Unique","Fish","Alternate","Prog","Species","Trip","Location","SWFW","Year","Date","SEASON1","Stock","Stock_over_60Prob_calc","Condition","Histology","SmAd","HW","HatcheryWild","Set","STATION","STATION_NAME","Length","Mass","Sex","Comments","Comments2","Dissection.Comments","Gear","catch_R","Catch_Sub_region","Catch_Region","Latitude","Longitude","Unique1","Tissue","LOD","Value","arena1","arena2","ascv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","hkg","ic_hof","ic_mul","ihnv","ku_thy","lo_sal","mo_vis","my_arc","my_ins","na_sal","ne_per","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","prv","pspv","re_sal","rlo","sch","smallUK","sp_des","te_bry","te_mar","toti","ven","ver","vhsv","vi_sal","season2","Date2","jd","ocean_yr","jd2","mo_yr","fl","ref_date","day","SST","temp_devs"
"11037","OK","1000-0096-118-G0807","G0807","SX-1166","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/10/2013","Summer","LakeWashington","Low % Probability","L","N","Juvenile","W","Wild","1000-0096-S-83","","",NA,15.1,"U","","","","Trawl","P018","SSOG","VIS",48.80166667,-123.5516667,"1000-0096-118-G0807","Mixed","NO","AvgCopy",NA,NA,NA,5267.159551,2278.36956,NA,0,NA,0,NA,0,18185003.84,0,0,0,0,0,0,34218.36819,0,0,0,22.46474371,6743.237876,0,49.19586129,0,0,0,756.1014124,0,0,0,NA,0,0,0,NA,0.154738897,0,0,0,"SpSu",2013-06-10 03:00:00,"161",2013,"161","2013-06",NA,"2013-06",10,12.9753855112319,0.11705153364055
"11038","OK","1000-0096-118-G0808","G0808","SX-1167","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/10/2013","Summer","Chilko","Low % Probability","L","N","Juvenile","W","Wild","1000-0096-S-83","","",100,8.2,"U","internal organs all mushed appears as if it were stepped spleen questinable","","internal organs all mushed, appears as if it were stepped on; spleen sample questionable","Trawl","P018","SSOG","VIS",48.80166667,-123.5516667,"1000-0096-118-G0808","Mixed","NO","AvgCopy",NA,NA,NA,25541.38956,0,NA,0,NA,0,0,0,10728422.97,0,0,0,0,0,0,694.3574679,0,0,0,13.48533249,6.937498571,0,126.6354971,0,0,0,2.406443051,0,0,0.577135535,NA,0,0,0,NA,0.34808963,0,0,0,"SpSu",2013-06-10 03:00:00,"161",2013,"161","2013-06",100,"2013-06",10,12.9753855112319,0.11705153364055
"11039","OK","1000-0096-118-G0809","G0809","SX-1168","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/10/2013","Summer","Birkenhead","Birkenhead","L","N","Juvenile","W","Wild","1000-0096-S-83","","",99,10.1,"F","","","","Trawl","P018","SSOG","VIS",48.80166667,-123.5516667,"1000-0096-118-G0809","Mixed","NO","AvgCopy",NA,NA,NA,29.91332847,342.7309933,NA,0,NA,0,0,0,16724942.49,0,0,0,0,0,0,1602.882464,0,0,0,28.49150193,3121.334703,0,271.0104154,0,0,0,4432.257034,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-06-10 03:00:00,"161",2013,"161","2013-06",99,"2013-06",10,12.9753855112319,0.11705153364055
"11040","OK","1000-0096-118-G0810","G0810","SX-1169","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/10/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-84","","",111,12.7,"F","","","","Trawl","P017","SSOG","VIS",48.85383333,-123.5903333,"1000-0096-118-G0810","Mixed","NO","AvgCopy",NA,NA,NA,1764.158641,0,NA,0,NA,0,0,0,59572992.78,0,0,0,0,0,0,73035.71389,0,0,0,0,0,0,279.1907868,0,0,0,55.21626481,0,0,0.797035951,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-06-10 03:00:00,"161",2013,"161","2013-06",111,"2013-06",10,13.3749831624149,0.183357378760675
"11041","OK","1000-0096-118-G0811","G0811","SX-1170","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/10/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-84","","",112,12.6,"F","","","","Trawl","P017","SSOG","VIS",48.85383333,-123.5903333,"1000-0096-118-G0811","Mixed","NO","AvgCopy",NA,NA,NA,11524.75419,0,NA,0,NA,0,0,0,1745110.036,0,0,0,0,0,0,390.2449168,0,0,0,1.727226628,357.8280901,0,262.140131,0,0,0,51.81047367,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-06-10 03:00:00,"161",2013,"161","2013-06",112,"2013-06",10,13.3749831624149,0.183357378760675
"11042","OK","1000-0096-118-G0812","G0812","SX-1171","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/10/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-84","","",104,10,"M","","","","Trawl","P017","SSOG","VIS",48.85383333,-123.5903333,"1000-0096-118-G0812","Mixed","NO","AvgCopy",NA,NA,NA,5938.681287,0,NA,0,NA,0,0,0,751393.21,NA,0,0,0,0,0,10133.27515,0,0,0,0.1899381,0,0,196.1970678,0,0,0,7.712578703,0,0,NA,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-06-10 03:00:00,"161",2013,"161","2013-06",104,"2013-06",10,13.3749831624149,0.183357378760675
"11043","OK","1000-0096-118-G0813","G0813","SX-1172","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/10/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-84","","",97,7.8,"U","","","","Trawl","P017","SSOG","VIS",48.85383333,-123.5903333,"1000-0096-118-G0813","Mixed","NO","AvgCopy",NA,NA,NA,6985.539002,0,NA,0,NA,0,0,0,90664.06403,0,0,0,0,0,0,7.005952718,0,0,0,0,0,0,35.59549832,0,0,0,0.791018833,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-06-10 03:00:00,"161",2013,"161","2013-06",97,"2013-06",10,13.3749831624149,0.183357378760675
"11044","OK","1000-0096-118-G0814","G0814","SX-1173","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Thompson N","Thompson N","L","N","Juvenile","W","Wild","1000-0096-S-90","","",110,12.5,"M","","","","Trawl","P029","SSOG","VIS",49.42583333,-123.7583333,"1000-0096-118-G0814","Mixed","NO","AvgCopy",NA,NA,NA,4396.442447,0,NA,0,NA,0,0,0,2757623.302,0,0,0,0,0,0,29352.73325,0,0,0,0.407181528,0,0,400.9929385,0,0,0,673.9474015,0,0,0,NA,0,0,0,NA,0.937586825,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",110,"2013-06",11,15.6881509321825,-0.0876065855605539
"11045","OK","1000-0096-118-G0815","G0815","SX-1174","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Birkenhead","Birkenhead","L","N","Juvenile","W","Wild","1000-0096-S-90","","",NA,11.2,"M","","","","Trawl","P029","SSOG","VIS",49.42583333,-123.7583333,"1000-0096-118-G0815","Mixed","NO","AvgCopy",NA,NA,NA,84.12593468,1016.861181,NA,0,NA,0,0,0,1939273.233,0,0,0,0,0,0,150.1108696,0,0,0,0,984.8095012,0,4.002361553,0,0,0,0,0,0,3.274966976,NA,0,0,0,NA,1.714049717,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",NA,"2013-06",11,15.6881509321825,-0.0876065855605539
"11046","OK","1000-0096-118-G0816","G0816","SX-1175","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-90","","",NA,10.5,"M","","","","Trawl","P029","SSOG","VIS",49.42583333,-123.7583333,"1000-0096-118-G0816","Mixed","NO","AvgCopy",NA,NA,NA,565.8805357,0,NA,0,NA,0,0,0,978386.3496,0,0,0,0,0.277700693,0,2936.962277,0,0,0,0,161605.1337,0,34.43110105,0,0,0,1.096636184,0,0,0.931847311,NA,0,0,0,NA,1.831865271,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",NA,"2013-06",11,15.6881509321825,-0.0876065855605539
"11047","OK","1000-0096-118-G0817","G0817","SX-1176","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","DollyVarden Cr","DollyVarden Cr","L","N","Juvenile","W","Wild","1000-0096-S-91","","",107,11.2,"F","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0817","Mixed","NO","AvgCopy",NA,NA,NA,36688.63919,2.695896527,NA,0,NA,0,0,0,2310326.957,0,0,0,0,0,0,122190.0581,0,0,0,1.730716634,357.3452129,0,58.46374596,0,0,0,0,0,0,2.484582959,NA,0,0,0,NA,3.596131359,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",107,"2013-06",11,15.6815745002717,-0.127779383202487
"11048","OK","1000-0096-118-G0818","G0818","SX-1177","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-91","","",NA,9.5,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0818","Mixed","NO","AvgCopy",NA,NA,NA,33451.39094,0,NA,0,NA,0,0,0,69321.19118,0,0,0,0,0,0,97345.87969,0,0,0,0,0,0,16.29987389,0,0,0,221.5677123,0,0,0,NA,0,0,0,NA,7.711040397,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",NA,"2013-06",11,15.6815745002717,-0.127779383202487
"11049","OK","1000-0096-118-G0819","G0819","SX-1178","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Thompson N","Low % Probability","L","N","Juvenile","W","Wild","1000-0096-S-91","","",95,9,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0819","Mixed","NO","AvgCopy",NA,NA,NA,4954.363524,0,NA,0,NA,0,0,0,93500.39708,0,0,0,0,0,0,32276.71964,0,0,0,0,2.828192143,0,24.6166594,0,0,0,167.693315,0,0,0,NA,0,0,0,NA,0.409147999,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",95,"2013-06",11,15.6815745002717,-0.127779383202487
"11050","OK","1000-0096-118-G0820","G0820","SX-1179","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-91","","",98,11,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0820","Mixed","NO","AvgCopy",NA,NA,NA,1371.886957,0,NA,0,NA,0,0,0,5646909.651,0,0,0,0,0,0,35.23636177,0,0,0,0,693.1894835,0,45.64604063,0,0,0,873.9736051,0,0,0,NA,0,0,0,NA,0.916426519,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",98,"2013-06",11,15.6815745002717,-0.127779383202487
"11051","OK","1000-0096-118-G0821","G0821","SX-1180","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Bowron","Bowron","L","N","Juvenile","W","Wild","1000-0096-S-91","","",114,12.7,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0821","Mixed","NO","AvgCopy",NA,NA,NA,198.3874811,0,NA,0,NA,0,0,0,695741.8032,0,0,0,0,0,0,33553.38384,0,0,0,0,NA,0,62.35673234,0,0,0,150.0668269,0,0,0.73454439,NA,0,0,0,NA,7.003054914,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",114,"2013-06",11,15.6815745002717,-0.127779383202487
"11052","OK","1000-0096-118-G0822","G0822","SX-1181","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Bowron","Bowron","L","N","Juvenile","W","Wild","1000-0096-S-91","","",NA,8.3,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0822","Mixed","NO","AvgCopy",NA,NA,NA,140.5550018,0,NA,0,NA,0,0,0,12638186.96,0,0,0,0,0,0,125193.8389,0,0,0,0,12.05809611,0,50.55068617,0,0,0,409.0706145,0,0,0,NA,0,0,0,NA,1.158270596,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",NA,"2013-06",11,15.6815745002717,-0.127779383202487
"11053","OK","1000-0096-118-G0823","G0823","SX-1182","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-91","","",NA,10.4,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0823","Mixed","NO","AvgCopy",NA,NA,NA,39530.68284,13.25610427,NA,0,NA,0,0,0,6418588.769,0,0,0,0,0,0,194.607138,0,0,0,0,35.8507341,0,35.70552462,0,0,0,212.1533182,0,0,0.382199605,NA,0,0,0,NA,1.048858853,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",NA,"2013-06",11,15.6815745002717,-0.127779383202487
"11054","OK","1000-0096-118-G0824","G0824","SX-1183","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Nahatlatch R","Nahatlatch R","L","N","Juvenile","W","Wild","1000-0096-S-91","","",94,8.3,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0824","Mixed","NO","AvgCopy",NA,NA,NA,91.96592933,0,NA,0,NA,0,0,0,14356682.6,0,0,0,0,0,0,97.9980679,0,0,0,0,894.9967853,0,13.88567372,0,0,0,0,0,0,1.038110813,NA,0,0,0,NA,0.954140757,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",94,"2013-06",11,15.6815745002717,-0.127779383202487
"11055","OK","1000-0096-118-G0825","G0825","SX-1184","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Low % Probability","L","N","Juvenile","W","Wild","1000-0096-S-91","","",105,10.9,"F","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0825","Mixed","NO","AvgCopy",NA,NA,NA,100956.9091,0.050463467,NA,0,NA,0,0,0,3701013.036,0,0,0,0,0,0,57416.54257,0,0,0,0,86.11390604,0,9.752025986,0,0,0,54.94925862,0,0,0,NA,0,0,0,NA,1.437722951,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",105,"2013-06",11,15.6815745002717,-0.127779383202487
"11056","OK","1000-0096-118-G0826","G0826","SX-1185","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Birkenhead","Birkenhead","L","N","Juvenile","W","Wild","1000-0096-S-91","","",99,9.4,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0826","Mixed","NO","AvgCopy",NA,NA,NA,418.9863903,0,NA,0,NA,0,0,0,21723.73209,0,0,0,0,0,0,44.22242522,0,0,0,0,179.9535957,0,44.61378338,0,0,0,0,0,0,0,NA,0,0,0,NA,0.784355354,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",99,"2013-06",11,15.6815745002717,-0.127779383202487
"11057","OK","1000-0096-118-G0827","G0827","SX-1186","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-91","","",98,8.6,"F","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0827","Mixed","NO","AvgCopy",NA,NA,NA,135838.7529,0,NA,0,NA,0,0,0,42904.02382,0,0,0,0,0,0,153.8361357,0,0,0,0,7644.168988,0,4.872679872,0,0,0,801.4266007,0,0,0,NA,0,0,0,NA,1.183311696,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",98,"2013-06",11,15.6815745002717,-0.127779383202487
"11058","OK","1000-0096-118-G0828","G0828","SX-1187","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-91","","",98,9.4,"F","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0828","Mixed","NO","AvgCopy",NA,NA,NA,804.5749259,0,NA,0,NA,0,0,0,416997.1796,0,NA,0,0,0,0,55170.49097,0,0,0,14.42635843,29.5032245,0,10.05784931,0,0,0,1455.087212,0,0,NA,NA,0,0,0,NA,7.074529313,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",98,"2013-06",11,15.6815745002717,-0.127779383202487
"11059","OK","1000-0096-118-G0829","G0829","SX-1188","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-91","","",101,10,"F","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0829","Mixed","NO","AvgCopy",NA,NA,NA,27715.49633,0,NA,0,NA,0,0,0,3133550.834,0,0,0,0,0,0,11768.69658,0,0,0,0,0,0,19.55839598,0,0,0,1825.162671,0,0,0,NA,0,0,0,NA,2.435420761,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",101,"2013-06",11,15.6815745002717,-0.127779383202487
"11060","OK","1000-0096-118-G0830","G0830","SX-1189","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-91","","",103,10.4,"M","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0830","Mixed","NO","AvgCopy",NA,NA,NA,11928.98854,0,NA,0,NA,0,0,0,6076083.085,0,0,0,0,0,0,10447.02308,0,0,0,0,716.5485766,0,18.76661356,0,0,0,4328.405258,0,0,1.27155167,NA,0,0,0,NA,2.229938725,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",103,"2013-06",11,15.6815745002717,-0.127779383202487
"11061","OK","1000-0096-118-G0831","G0831","SX-1190","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/11/2013","Summer","U Horsefly","U Horsefly","L","N","Juvenile","W","Wild","1000-0096-S-91","","",98,8.5,"F","","","","Trawl","P017","SSOG","VIS",49.42333333,-123.9133333,"1000-0096-118-G0831","Mixed","NO","AvgCopy",NA,NA,NA,665.2596132,0,NA,0,NA,0,0,0,7417959.919,0,0,0,0,0,0,107996.7448,0,0,0,0,0,8.648935438,20.03539652,0,0,0,761.9526503,0,0,0,NA,0,0,0,NA,21.01975396,0,0,0,"SpSu",2013-06-11 03:00:00,"162",2013,"162","2013-06",98,"2013-06",11,15.6815745002717,-0.127779383202487
"11062","OK","1000-0096-118-G0832","G0832","SX-2082","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","","","L","N","Juvenile","W","Wild","1000-0096-S-21","","",NA,6.7,"F","pooled extractions contaminated","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0832","Mixed","NO","AvgCopy",NA,NA,NA,31534.46882,0,NA,0,NA,0,0,0,9990560.792,0,0,0,0,0,0,245851.3028,0,0,0,49.82353274,NA,0,36.85159988,0,0,0,3437.505446,0,0,0,NA,0,0,0,NA,0.453030799,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",NA,"2013-05",3,12.128160748918,0.115850537557252
"11063","OK","1000-0096-118-G0833","G0833","SX-2083","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-21","","",100,9.5,"F","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0833","Mixed","NO","AvgCopy",NA,NA,NA,3909.672803,0,NA,0,NA,0,0,0,668342.4056,0,0,0,0,0,0,27003.09933,0,0,0,27.99030821,4.703498482,0,20.0110144,0,0,0,1549.2018,0,0,0,NA,0,0,0,NA,1.449894184,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",100,"2013-05",3,12.128160748918,0.115850537557252
"11064","OK","1000-0096-118-G0834","G0834","SX-2084","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-21","","",107,10.5,"F","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0834","Mixed","NO","AvgCopy",NA,NA,NA,595.1988481,11.66096458,NA,0,NA,0,0,0,98843.99062,0,0,0,0,0,0,76303.43727,0,0,0,99.30520299,3.177731135,0,17.36445049,0,0,0,92.34133248,0,0,0,NA,0,0,0,NA,0.091117745,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",107,"2013-05",3,12.128160748918,0.115850537557252
"11065","OK","1000-0096-118-G0835","G0835","SX-2085","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","DollyVarden Cr","DollyVarden Cr","L","N","Juvenile","W","Wild","1000-0096-S-21","","",121,17,"M","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0835","Mixed","NO","AvgCopy",NA,NA,NA,21061.19697,5.869059876,NA,0,NA,0,0,0,4463727.67,0,0,0,0,0,0,47855.06022,0,0,0,88.52260938,726.680922,0,25.49335777,0,0,0,0,0,0,0,NA,0,0,0,NA,1.150650564,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",121,"2013-05",3,12.128160748918,0.115850537557252
"11066","OK","1000-0096-118-G0836","G0836","SX-2086","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-21","","",123,16,"F","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0836","Mixed","NO","AvgCopy",NA,NA,NA,502810.1883,0,NA,0,NA,0,0,0,880189.4102,0.254547244,0,0,0,0,0,26828.30541,0,0,0,9.285947411,0,0,17.99680941,0,0,0,1395.397272,0,0,0,NA,0,0,0,NA,0.226673547,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",123,"2013-05",3,12.128160748918,0.115850537557252
"11067","OK","1000-0096-118-G0837","G0837","SX-2087","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","Chilko North","Low % Probability","L","N","Juvenile","W","Wild","1000-0096-S-21","","",87,5.8,"M","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0837","Mixed","NO","AvgCopy",NA,NA,NA,1900.382695,0,NA,0,NA,0,0,0,6796161.253,0,0,0,0,0,0,31598.87607,0,0,0,1.821882491,12.23354282,0,1.961273806,0,0,0,5.888136419,0,0,0,NA,0,0,0,NA,0.119733623,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",87,"2013-05",3,12.128160748918,0.115850537557252
"11068","OK","1000-0096-118-G0838","G0838","SX-2088","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","Chilko","Low % Probability","L","N","Juvenile","W","Wild","1000-0096-S-21","","",97,8.7,"F","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0838","Mixed","NO","AvgCopy",NA,NA,NA,13430.4336,0,NA,0,NA,0,0,0,123911296.5,0,0,0,0,0,0,94.46181422,0,0,0,2.189367045,2.646714216,0,67.19722886,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",97,"2013-05",3,12.128160748918,0.115850537557252
"11069","OK","1000-0096-118-G0839","G0839","SX-2089","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-21","","",106,9.8,"M","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0839","Mixed","NO","AvgCopy",NA,NA,NA,53028.37533,0,NA,0,NA,0,0,0,8860274.202,0,0,0,0,0,0,4051.626028,0,0,0,62.33469934,0,0,2.617769135,0,0,0,3778.138233,0,0,1.293016941,NA,0,0,0,NA,0.131849809,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",106,"2013-05",3,12.128160748918,0.115850537557252
"11070","OK","1000-0096-118-G0840","G0840","SX-2090","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","Chilko","Chilko","L","N","Juvenile","W","Wild","1000-0096-S-21","","",99,9.7,"M","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0840","Mixed","NO","AvgCopy",NA,NA,NA,1395.206293,0,NA,0,NA,0,0,0,7522375.246,0,0,0,0,0,0,13216.98686,0,0,0,38.27347375,0,0,58.23682435,0,0,0,556.5747599,0,0,0.948275292,NA,0,0,0,NA,0.495418957,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",99,"2013-05",3,12.128160748918,0.115850537557252
"11071","OK","1000-0096-118-G0841","G0841","SX-2091","SOG","Sockeye","2013 SOG Jun Viking Storm (PSF) 2013-04","SOG","SW",2013,"6/3/2013","Summer","","","L","N","Juvenile","W","Wild","1000-0096-S-21","","",NA,4.6,"M","","","","Trawl","P013","DI","VIN",50.25733333,-125.3795,"1000-0096-118-G0841","Mixed","NO","AvgCopy",NA,NA,NA,166.7590519,0.180929718,NA,0,NA,0,0,0,39580.15757,0,0,0,0,0,0,190836.0098,0,0,0,9.053545495,0,0,17.09030441,0,0,0,47.36997053,0,0,0,NA,0,0,0,NA,0,0,0,0,"SpSu",2013-06-03 03:00:00,"154",2013,"154","2013-06",NA,"2013-05",3,12.128160748918,0.115850537557252
