,experiment_name,technician,tray,unique_id,species,region,sub_region,trip_location,SWFW,stock_origin,stock_over_60_prob,catch_date,Year,season,hatchery_wild,thermal_score,osmotic_score,IM_score,VDD_score,X,X.1,Overall.stress,Number.agents..1000,MRS.PC1,Inflammation.PC1,Immune.PC1,Chloride...H2EB1,Chloride...HLA2.G1,Chloride...ICLP2,Chloride...PSMB7..2,Chloride...PSMB8,General.Stress...HSC70,General.Stress...Hsp90,General.Stress...JUN,Growth...IGF.IR_sasa,Hypoxia...anillin,Hypoxia...CDKN1B,Hypoxia...claspin,Hypoxia...GPX3,Hypoxia...HIF1A_6,Hypoxia...kif4,Hypoxia...ncapd3,Hypoxia...ndc80,Hypoxia...RAMP1,Imminent.Mortality...ARRDC2,Imminent.Mortality...CLEC4E,Imminent.Mortality...GLUL,Imminent.Mortality...H1F0,Imminent.Mortality...IQGAP1,Imminent.Mortality...NUPR1,Imminent.Mortality...ODC1,Imminent.Mortality...TAGLN3,Immune.stimulation...B2M_sasa,Immune.stimulation...CD83_sasa,Immune.stimulation...hep_onmy,Immune.stimulation...IFNa_sasa2,Immune.stimulation...IgMs_onmy,Immune.stimulation...IL.15_onmy,Immune.stimulation...IL.1B_sa.om,Immune.stimulation...MHC.II.B,Immune.stimulation...RIG.I_sasa1,Immune.stimulation...SAA_onmy,Inflammation...ES1,Inflammation...GILT,Inflammation...IL.11_onmy,Inflammation...IL.17D_onmy,Inflammation...MMP13_sasa,Inflammation...MMP25,Inflammation...napepld,Inflammation...tgfb,Inflammation...txn,MRS...ATP5G3.C,MRS...C7,MRS...CA055640,MRS...FYB,MRS...HTA,MRS...IRF1,MRS...KRT8,MRS...PRAS,MRS...RPL6,MRS...SCG,Osmotic...CEBPB,Osmotic...CFTR.I_v1,Osmotic...FKBP5.v1,Osmotic...PRLR.v1,Osmotic...RGS21.v1,Osmotic...SHOP21,Stress.Mortality...HSP90ab1_15_v1,Stress.Mortality...LDH_1,Stress.Mortality...VEGFa_1,Thermal...EEF2.v1,Thermal...EF.2_14,Thermal...FKBP10_2,Thermal...FKBP10_4,Thermal...hsp70_6,Thermal...Hsp90AA1,Thermal...HSP90alike_6,Thermal...Map3k14_3,Thermal...SERPIN_20_v1,Thermal...SERPIN_9,Thermal...Sfrs9_1._v2,VDD...CA038063_MGL_1,VDD...DEXH_MGL_1,VDD...GAL3_MGL_2,VDD...IFI,VDD...IFI44A_MGL_2,VDD...IFIT5_MGL_2,VDD...MX_ONTS,VDD...RSAD,VDD...TRIM1,Bacterium...Candidatus.Branchiomonas.cysticola,Bacterium...Candidatus.Syngnamydia.salmonis,Bacterium...Flavobacterium.psychrophilum,Bacterium...Moritella.viscosa,Bacterium...Piscichlamydia.salmonis,Bacterium...Piscirickettsia.salmonis,Bacterium...Renibacterium.salmoninarum,Bacterium...Strawberry.disease...Rickettsia.like.organism.,Bacterium...Tenacibaculum.maritimum,HAB...Heterosigma.akashiwo,HAB...Pseudochattonella,Parasite...Ceratomyxa.shasta,Parasite...Dermocystidium.salmonis,Parasite...Facilispora.margolisi,Parasite...Ichthyobodo,Parasite...Ichthyophonus.hoferi,Parasite...Ichthyophthirius.multifiliis,Parasite...Kudoa.thyrsites,Parasite...Loma.salmonae,Parasite...Myxobolus.arcticus,Parasite...Myxobolus.insidiosus,Parasite...Nanophyetus.salmincola,Parasite...Nucleospora.salmonis,Parasite...Paranucleospora.theridion,Parasite...Parvicapsula.kabatai,Parasite...Parvicapsula.minibicornis,Parasite...Parvicapsula.pseudobranchicola,Parasite...Sphaerothecum.destruens,Parasite...Tetracapsuloides.bryosalmonae,Virus...Circo.virus,Virus...Cutthroat.trout.virus.2,Virus...Erythrocytic.necrosis.virus,Virus...Infectious.hematopoietic.necrosis.virus,Virus...Pacific.salmon.parvovirus,Virus...Picorna.virus,Virus...Piscine.orthoreovirus..1,Virus...putative.RNA.virus.1,Virus...Qin.virus,Virus...Rhabdo.virus,Virus...Salmon.pescarenavirus.1,Virus...Salmon.pescarenavirus.2,Virus...Viral.encephalopathy.and.retinopathy.virus,Virus...Viral.hemorrhagic.septicemia.virus,longitude,latitude,CU_ACRO,CU_NAME,JAZ,dist2fras,deg2samp
2440,Onne FitChip 2020,TM,4005,2015-0033-118-F0949,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Thompson N,Thompson N,7/3/15,NA,3-Summer,Wild,0.9507,0.5301,0.3747,0.5002,NA,NA,1,2,1.356291515,1.598464667,2.211315848,-3.418219762,-1.71926108,-0.318555089,-1.040744018,-5.061882263,-1.475973653,2.367193637,-2.385705743,-0.362859403,-0.265278553,-0.513915529,-0.167922013,-0.868763723,-2.296442893,0.157938997,-0.288619913,0.226796477,-0.798228643,-1.712119333,0.814124937,-1.127109777,0.576583803,-1.296692631,-0.852927753,2.217073255,0.159359049,-0.770262803,0.756816597,-2.659582608,-1.842294463,-2.715920254,-1.289038227,-0.537849173,-2.051567335,0.041900937,-2.585482513,-4.208583083,-1.153227684,0.067026497,-1.747271313,-0.494738424,-0.943678663,-0.172928983,-1.489972963,-1.168146026,-0.673180638,-0.708427903,-4.902448663,-0.935223793,0.833223417,-1.556967313,0.103281942,-0.541278183,-1.242264833,-0.795383833,0.994058706,-0.98092448,0.135850245,-0.765675543,-2.511244703,-0.147623863,-0.853825005,-0.588711803,0.540119967,0.564815402,-2.222215361,-1.569669302,-1.639881912,0.852050655,0.300630547,1.120878137,-0.705727678,1.988170252,1.595285643,-0.893279815,0.075900709,-1.042768883,-2.15588425,0.020409337,-1.932036673,1.028886558,1.057808199,0.312642797,-1.084953283,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.000117084,0,0,0,0,13463.38645,0,0,NA,0,0,5099.617613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-123.4448333,49.42133333,FRMig,FRMig,LTh+GStr,35793.58888,0
2441,Onne FitChip 2020,TM,3973,1000-0069-118-6518,Sockeye,Vancouver Island South,Southern Strait of Georgia,PARR,SW,Harrison,Harrison,8/14/10,NA,3-Summer,Wild,0.9535,0.8034,0.3553,0.2234,NA,NA,2,3,0.260768821,0.139524022,-0.776900186,-4.956470049,-1.245049012,-0.931335924,-0.127088051,0.793615894,-0.439357147,2.521077385,-0.948066837,-0.549718467,-0.252976097,0.990006898,0.202702588,-0.891785517,-1.436175777,2.263091753,-0.206903961,-0.060221567,-0.788024274,-0.389535137,-0.607539333,-0.046808369,1.017412045,-0.087172081,-0.986163017,2.07197697,0.523600273,-0.523523137,1.699146146,-1.834666737,0.182658643,0.205165995,0.320007012,0.873088263,-1.636828935,-0.176377647,0.481262376,-2.208066377,-1.056339848,2.031512463,-1.358466667,-2.702400187,1.074989033,1.954887293,0.032482143,-0.492416244,-1.483347924,-0.269571117,-1.469547317,0.003322993,-0.114669157,0.105282523,-0.130702666,0.347749253,-2.415971087,-0.094237767,1.0907928,-1.339722279,2.239496323,0.649997552,-0.285988247,-1.374992967,-1.528136843,4.103931033,0.710733857,-0.389732772,-0.824191214,-1.898814266,-1.346523886,-1.076990395,1.650252323,2.254430416,-0.215838928,1.864825217,2.270214425,-1.264223128,-14.84042014,-1.655101557,-1.37693612,-0.706733747,0.346019903,-1.015435527,-0.632758678,-2.490901087,-0.962500375,0,0,0,NA,0,0,0,0,0,1.716539583,0,1499.564205,0,0,2.677306079,0,0,0,0,451747.8496,0,0,NA,1.532989521,0,115789.147,0,0,0,0,0,0,0,12.0202417,0,0,0,0,0,0,0,0,0,-123.4368,49.43301667,Harrison-(D/S)-L,Harrison-(D/S)-L,LFR+GStr,37022.18426,0
2442,Onne FitChip 2020,TM,4003,1000-0100-118-D4493,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Harrison,Harrison,10/2/14,NA,4-Fall,Wild,0.764,0.3623,0.3462,0.1737,NA,NA,1,2,0.888322706,1.167030126,1.38096579,-0.909554499,-2.014826885,-1.574976455,-1.590126275,-0.673083238,-2.165048475,11.33433213,-0.079524365,-2.259649965,-1.649874535,-1.694338915,-0.139005335,1.134655045,-0.585192735,3.012447355,-0.743100635,-1.743442375,-0.493737505,-0.301133105,-1.564379335,-1.370155703,-1.017962705,-0.576868407,1.212367015,2.851014865,-0.900926816,0.825066275,-2.316873365,-3.96760578,3.097091995,-1.449405956,-0.070516725,-0.380469785,-1.49237189,-2.554125655,-1.633113975,-3.993520945,-2.503329734,-0.945553075,-2.803657185,0.121847609,-0.001349975,1.831341505,1.317336515,1.122416237,-0.669863509,-2.653020555,-0.924911335,-2.157217825,-0.451410425,-0.717470285,1.692601134,0.473430705,-1.585472315,0.447915275,0.293494345,-2.490775614,-2.331255573,-3.505076153,-3.909519045,-3.774834785,-0.929457737,-1.726395095,2.891636975,0.255938641,0.949187161,-2.45252033,-1.516579238,3.290408914,1.531856925,1.202995015,-1.482700496,-1.089435455,-0.652027955,-0.139135845,-1.777476045,-1.925437625,-3.015574842,-3.830388335,-0.434972925,-2.554478885,0.053697965,-4.885194075,-2.251163976,5352.127201,0,0,NA,0,0,0,1.257502162,0,0,0,0,0,0,220.4190962,0,0,0,0,1512404.887,0,0,NA,0,0,52.22103756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-123.3158333,49.36516667,Harrison-(D/S)-L,Harrison-(D/S)-L,LFR+GStr,25956.83772,0.005850102
2444,Onne FitChip 2020,TM,3978,2015-0033-118-F0955,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Harrison,Harrison,7/3/15,NA,3-Summer,Wild,0.9283,0.4498,0.3373,0.4664,NA,NA,1,2,-0.181980997,-3.20924371,-0.852141229,-4.619831536,-0.466221551,0.242876643,1.0424582,-0.19100314,-2.357538905,1.955459624,-0.730631875,-0.642873245,0.296521225,0.067688366,-1.229238105,-0.852588775,0.219898075,0.366032765,-0.233442825,0.150083695,1.283867628,-0.234932025,0.279314065,0.118377125,-0.220846514,-0.28385574,-0.325405975,1.030235251,0.981539495,-0.530546205,0.246849515,-1.012643005,1.224627525,-0.463649214,0.916854573,1.928413235,-0.143359292,-1.742108865,-2.374649075,-2.091262155,-0.621306014,3.449267675,-1.574937695,1.806115408,1.137486555,-1.395780185,1.074224315,1.055478198,0.022537991,-0.947701245,-1.116465195,-0.069254845,-0.496285535,-0.070284085,0.51944088,0.402910985,-0.612048065,-0.396753075,1.064091991,-0.517345393,-0.653536071,-0.305700245,-1.360702875,-1.428086215,0.19850618,-2.279135935,1.374149245,0.087452779,-0.147721734,-1.009103536,-0.77181918,1.950576661,1.261115605,1.800563802,-0.660592504,1.055984271,1.346871175,0.850365372,0.61231517,-0.853975175,-1.272933361,-0.054746485,-0.488358265,-0.291215665,0.284643425,-0.479235755,-0.40233427,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136210.2547,0,0,NA,203.7795258,0,278004.5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-123.3456667,49.42983333,Harrison-(D/S)-L,Harrison-(D/S)-L,LFR+GStr,33100.77699,0
2445,Onne FitChip 2020,TM,3979,1000-0093-118-9980,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,L Adams,L Adams,6/22/12,NA,3-Summer,Wild,0.3051,0.4719,0.3247,0.8676,NA,NA,1,0,-0.226231313,-0.087468427,-2.25922951,-1.93253946,-0.630235135,1.148749308,0.05370536,0.863911065,-0.330088202,-0.230668852,-0.924009552,-0.483255972,-0.251437822,0.815164948,0.704679948,-1.754243282,-2.333932782,1.759431428,0.382239398,0.829867438,0.938965107,-0.866436482,0.986883648,-0.827114353,0.306953727,-0.449830583,-1.106755712,-0.003281799,-0.561207193,0.846728198,1.509182418,1.168603798,0.128498618,-3.042094642,0.951877592,0.675310668,0.378285386,2.882245029,-1.267723342,-2.080856332,0.33509664,-1.105970942,0.884827328,0.166636222,-0.518881442,1.119605528,-0.214980662,-0.365086191,-0.858990298,-0.792387502,-3.410016042,0.045568778,0.845535828,-0.445938902,1.139671864,-0.009195602,1.568325488,-1.020368522,0.079851588,-1.355453315,-0.912941121,-1.364165222,-0.973353422,-1.449118772,-1.056865399,-0.758941412,0.741288958,-0.649735635,-0.237845967,0.103188485,0.377266855,-0.86492434,-1.566794262,-0.362582832,-0.702879563,-1.480023642,-3.174601092,-0.220786552,1.441015536,-0.236094582,-0.192119177,1.640043252,-0.877996952,2.485538929,2.915809795,2.230656545,0.127541042,298.6871086,0.463135784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.07583972,0,0,0,15.76605368,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,NA,0,0,0,-123.4159333,48.72733333,Shuswap-ES,Shuswap-ES,STh+GStr,49728.33679,0
2446,Onne FitChip 2020,TM,4003,1000-0100-118-D4496,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Harrison,Harrison,10/2/14,NA,4-Fall,Wild,0.3369,0.3579,0.3239,0.0292,NA,NA,0,1,2.904408727,1.532252807,1.067719823,-1.664725985,-0.895046825,-0.190087305,-1.382229727,-2.51777595,-1.977205237,9.988977573,0.973691563,-1.858092467,-0.899020817,-1.357099327,-1.966005747,-1.152321097,-0.940985757,1.501803963,-0.739597997,-2.119439387,-0.472501527,-1.366724897,-2.376074137,-1.721885574,-1.617049587,-1.595653155,0.948310843,2.967879453,-0.569846019,-1.860913227,-0.756386277,-3.050899777,2.069535073,0.233211111,0.548607023,-0.630097117,-0.809079891,-3.161531067,-2.049754517,-3.470813517,-1.463163885,0.026199353,-1.707581697,-3.184136953,-0.904639597,0.697483973,3.234725273,-0.899694901,-1.279030399,-2.010298057,-3.174048977,-1.926109547,-0.770466257,-1.681854257,0.558941087,-0.902294527,-0.763477227,-0.980447577,0.084959623,-2.485411286,-2.745842105,-2.287136905,-1.972223357,-3.209563747,-1.93763841,-1.115653077,2.664165913,-0.483992362,0.062771809,-1.677925658,-1.040455091,0.919441328,-2.503450367,-2.652665787,-1.770238583,-0.985739317,-1.344367677,-0.515381807,-15.70159347,-1.574965417,-1.654394684,-2.532307407,-2.124921827,-1.823083627,-0.649060257,-3.236442127,-1.671002648,-999,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.10669624,0,0,NA,1.09184455,0,118388.3336,0,0,0,0,0,0,0,0,0.28093198,0,0,0,0,0,0,0,0,-123.3158333,49.36516667,Harrison-(D/S)-L,Harrison-(D/S)-L,LFR+GStr,25956.83772,0.005850102
2447,Onne FitChip 2020,TM,3982,1000-0093-118-10055,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Seymour,Seymour,6/24/12,NA,3-Summer,Wild,0.5458,0.5065,0.3199,0.2959,NA,NA,0,4,-0.629476006,1.571559614,1.232603874,0.22741011,-1.297592636,-1.089662636,-0.220951914,-0.435046035,-0.828243395,0.430490395,-2.078787885,-0.660978655,-0.701870788,0.102112381,0.208818965,-0.381127235,-0.588229975,4.041586755,0.054787379,0.168528985,-0.989289343,-1.167933045,-0.569744525,-1.292367044,0.169139811,-0.748521966,0.181872195,1.848185984,0.452857209,0.091107355,0.631870245,-1.485651285,-1.177157255,-2.79134294,-1.6751222,-1.412847145,-0.494870638,-0.590556825,-0.976499295,-4.325342005,-0.797970482,-1.034338585,-1.811224525,-0.670038693,0.316507705,2.077784425,1.300268195,-1.011510049,-1.088502577,0.120511585,2.310151675,0.351478745,0.667873125,0.039724995,-0.374270053,-0.168662145,-1.925041955,0.936376765,-0.949091535,-2.30649094,0.007664009,-2.490257219,-3.747850265,1.460268885,-0.790456594,1.732289395,1.042312285,0.069904126,-0.094652155,-0.536386776,-0.033027327,-1.677530765,-1.528010235,0.264314345,-0.327718382,-0.150656075,-0.722083635,-0.807704687,-2.152009642,-1.524783725,-2.538950443,-1.373340965,2.567413085,-0.515777005,1.109157797,-1.797417905,-0.99324009,149676.4023,0,0,0,0,0,0,0,0,319.2569388,0,0,0,0,1838.312559,0,0,0,0,0,0,0,0,0,0,2945.069747,0,0,0,0,NA,2.388581424,0,42611.61397,0,0,NA,0,0,NA,0,0,0,-123.70325,49.36853333,Shuswap Complex-L,Shuswap Complex-L,STh+GStr,43654.18079,0
2449,Onne FitChip 2020,TM,4028,1000-0096-118-B4074,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Chilko,Chilko,6/6/13,NA,2-Spring,Wild,0.9137,0.5675,0.3119,0.7387,NA,NA,2,4,-0.747211702,-1.721019544,0.411803771,1.569661924,0.612507202,0.080334374,1.7490567,-6.039584803,-0.539696042,0.741605037,0.001960641,1.983533725,1.488735469,-1.366370043,0.889070232,1.172857174,1.184339948,0.928599262,1.652510915,0.138526395,-0.729963199,0.962600713,-0.333577352,0.802664439,-0.374819814,0.926483001,1.295501139,-0.426156833,0.45362768,-0.492575828,-0.752400643,-0.367130031,1.005737965,-1.730920544,-0.688115959,-0.27138723,-0.044803341,-1.625206115,-1.977790043,-0.55957004,0.142118477,-0.170885502,0.009289044,-1.193620057,0.410868946,-0.512500981,1.946516067,0.731024945,0.993763672,0.250034647,0.645146913,-0.175550016,-0.795984426,0.256230248,0.018051912,-0.074984256,-0.404968106,0.979275143,-0.65985784,1.608404201,0.95648232,-0.303668429,-1.23495279,1.901046554,0.599784491,-0.100228134,0.198931347,1.351715998,1.588000587,0.545197848,0.919610892,0.301765307,2.040487193,0.311276392,0.766666125,2.092500112,2.875542476,0.760052254,1.615104202,1.094109376,0.897626793,0.168839893,3.292015427,0.311930053,-0.04891081,-0.319207639,-0.269351432,34.79405455,0,0,0,0,0,0,0,0,71768.69501,0,0,0,0,30413.28037,0.755454853,0.037384607,0,0,88352.06108,0,0,0,5.169483876,0,2342.786112,0,0,0,0,NA,13.41998561,0,661.7323077,0,0,NA,0,0,NA,0,0,0,-123.7465,49.20066667,Chilko-S,Chilko-S,MFR+GStr,39825.68655,0
2450,Onne FitChip 2020,TM,4003,1000-0100-118-D4588,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Pinchi Cr,Low % Probability,10/3/14,NA,4-Fall,Wild,0.0946,0.1224,0.3119,0.4589,NA,NA,0,2,3.377672714,1.698126865,1.953207714,-1.408017214,-1.176107875,-0.057236873,-1.443274365,-1.193119674,-3.196503294,8.705373096,0.325913356,-3.297559254,-2.001388454,-2.461219104,-1.767475464,-0.728187104,-1.433980134,1.822304906,-1.586379134,-2.353890894,-1.342541004,-0.338976354,-2.422406854,-2.675156471,0.671156682,-2.075830935,0.925863076,1.761571134,-1.702289714,-1.591665024,-1.287159834,-1.789555119,0.476053156,0.524638298,0.374861196,-2.647019804,-1.595354131,-2.044343834,-2.705899614,2.247680683,-1.991647226,-2.374536954,-1.915758764,-4.13792297,-0.776640744,1.165738896,2.762852396,-1.059108057,-1.589597995,-1.423393494,-2.144513954,-1.609756374,-0.563842104,-1.737279624,-0.214865697,-1.080585844,-1.761319374,-2.673028134,-1.844511794,-2.740113063,-2.184197508,-2.608767852,-3.344411534,-5.341246104,-1.975940418,-2.611652834,1.816970116,-0.542556856,-1.134639145,-2.865654967,-1.838987364,-2.187074554,-2.251758654,-2.254039184,-2.582704415,-1.859300584,-1.910765464,-0.967685214,-1.564189379,-0.758053304,-2.696533572,-1.076350844,-2.015306364,-0.077573813,1.398778299,0.127848756,-1.660800854,20.03494592,0,0,NA,0,0,0,0,0,0,0,858048.9868,0,-999,0.018811236,0,0,0,0,0,0,0,NA,28.04543911,0,604350.1578,0,0,0,0,0,0,0,0,56.4522481,0,13.56043766,0,0,0,0,0,0,-123.1021667,48.8145,Takla/Trembleur/Stuart-S,Takla/Trembleur/Stuart-S,MFR+GStr,37048.72697,0.008944272
2451,Onne FitChip 2020,TM,4005,2015-0033-118-F0982,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,L Adams,L Adams,7/4/15,NA,3-Summer,Wild,0.9464,0.5952,0.3113,0.1793,NA,NA,1,2,0.865716771,2.09632111,4.239907534,-2.129551216,-1.929965681,0.453546881,-0.898859019,0.263334327,-2.862331669,2.752112963,-4.182076169,-1.298322989,-0.605599309,-0.987871755,-0.371337309,-1.221369119,-1.072701449,0.955539841,-0.753725279,0.498100401,-0.384509158,-2.501639229,0.405150981,-0.615170101,0.078780839,-1.078725756,-1.048290449,2.105773196,0.072710411,-1.010559119,0.722750441,-3.356308344,-1.509327549,-6.357398642,-1.528167719,-0.428070099,-2.384101678,-3.273562469,-4.509133119,-4.929749929,-1.012297481,-0.230168969,-3.719007879,-2.370704854,0.385404961,0.707165371,-0.647516989,-0.646797613,-0.879848175,-1.256430519,-0.584616749,-0.269032389,0.618809531,-1.242092339,-0.001784298,-0.099169069,-1.872839029,-1.246856249,0.771813383,-1.508556935,0.132892129,-0.858266639,-3.559757689,-0.004977469,-1.380511417,0.917801691,0.579067721,0.524366228,-2.394146146,-2.06597793,-1.171247172,0.866094096,-0.384888329,1.51712923,-0.893888426,1.628543234,1.592025746,-1.233352955,-0.865693544,-1.647424979,-3.208975928,-0.762733689,0.019575731,-0.575142169,-1.607794019,-2.886335479,-1.595851488,5.638118056,0,0,NA,0,0,0,0,0,0,0,0,0,0,9761.536465,0,0,0,0,1.920352765,0,0,NA,140.6473106,17.59335512,297423.3317,0,0,0,0,0,1.339366942,0,0,0,0,0,0,0,0,0.552045912,0,0,-123.3129333,49.19206667,Shuswap-ES,Shuswap-ES,STh+GStr,9145.405129,0
2452,Onne FitChip 2020,TM,4028,1000-0096-118-B4101,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Chilko,Chilko,6/6/13,NA,2-Spring,Wild,0.6959,0.5278,0.3103,0.7525,NA,NA,1,5,-0.964898001,-2.516487573,-0.315557985,0.432189179,0.263856165,-0.845638293,1.745934437,0.19730904,0.160489104,0.232581938,0.336862695,1.586544456,0.624649752,-1.476535896,0.41561839,1.332719468,1.249896852,0.454227727,0.772247233,0.022215743,-0.738934666,0.327687835,0.116959224,0.555868266,-2.487685427,0.943982309,0.658837094,0.049946177,0.264862504,-1.059327701,-1.13524194,0.832792914,1.763555689,-1.182485751,-0.663237196,0.416321771,-0.336057744,-1.810085155,-0.433478178,-1.534897804,-0.141362732,1.186362325,-0.596776036,1.242946144,1.039793792,-0.654294562,1.849809564,0.654746678,-0.03359507,-0.002917314,0.653233015,0.44923274,-0.546975007,1.39982958,-0.680859533,0.160349536,-1.594776436,0.877403724,-1.079153188,1.093446486,0.744124574,0.016637803,-1.585566358,2.090112063,0.09072925,0.491391039,1.255378688,1.326311382,1.093992681,-0.141465544,-0.11667603,-0.922661683,0.457788203,-0.511462512,1.391612569,2.384046208,2.841212422,0.417565745,-0.202962475,0.590104285,1.183440232,-0.055959179,3.238047323,0.433843636,1.003116454,1.283920681,0.221884473,16962.62179,0.887586196,0,0,0,0,0,0,0,32062.51432,0,0,0,0,111264.5147,0,0,0,0,105.1405718,0,0,0,127.4021059,0,1517.699225,0,0,0,0,NA,61.07962183,0,0,0,0,NA,0,0,NA,2987979.361,0,0,-123.3178333,48.9835,Chilko-S,Chilko-S,MFR+GStr,20148.28429,0
2453,Onne FitChip 2020,TM,4001,1000-0096-118-B4065,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Chilko,Chilko,6/6/13,NA,2-Spring,Wild,0.8695,0.622,0.303,0.7543,NA,NA,2,2,-4.694656967,-4.981812482,-6.29437365,3.338487365,2.944622104,-0.213754941,1.19458864,0.456069307,1.003213117,-0.444605153,-0.328678543,-0.584709733,-0.046978743,1.833813307,0.709281827,-0.259022103,0.358847427,-0.498659613,-0.503251113,-0.200225763,-0.047977982,0.719784987,0.890437027,-0.811709932,0.173816944,-0.532600323,-0.735405333,0.931188082,0.023428053,10.89563666,0.607007087,0.205248492,2.659116327,-0.995859674,1.134271127,-0.280671763,3.321042915,3.267097597,2.629765627,1.609998727,0.753140137,2.344477117,2.864918567,-0.226086583,0.936754087,-0.638768033,-0.027300833,2.789479074,0.532597703,-0.822374733,0.770832557,2.800108767,0.366687477,0.500878137,3.004830413,1.560739747,5.834907247,2.939780057,1.012433517,0.373747467,0.013325193,-0.074561933,1.142353297,0.945491167,0.825292436,2.410581977,2.175921517,0.837272157,-0.46459167,-1.266342234,0.438732637,-0.117302043,1.809981447,2.558203957,-1.140154218,-0.515157423,0.392740417,1.077695077,0.195116417,1.070250627,2.302507667,-0.222244973,0.745391857,-1.638257073,1.109510677,-0.522886583,1.210253402,1001.62507,0,0,0,0,0,0,0,0,158.1362499,0,0,0,0,0.310185424,0,0,0,0,4.804824991,0,0,0,75.15553411,0,0,0,0,0,0,NA,4.297608862,0,4078.874987,0,0,NA,0,0,NA,0,0,0,-123.9795,49.30433333,Chilko-S,Chilko-S,MFR+GStr,58926.45206,0
2454,Onne FitChip 2020,TM,4003,1000-0100-118-D4494,Sockeye,Vancouver Island South,Southern Strait of Georgia,SOG,SW,Harrison,Harrison,10/2/14,NA,4-Fall,Wild,0.4303,0.2784,0.301,0.3864,NA,NA,0,1,2.121867562,1.17516666,2.808522983,-5.984551952,-2.668315351,-2.155109655,-2.747119815,-6.649449888,-2.734416545,12.4978474,-0.973358345,-2.842044275,-1.581635235,-2.195346565,-0.969688625,-0.140941325,-1.057463745,2.073270215,-0.897232675,-2.042027305,-1.355612235,-0.990997745,-1.467426805,-2.623002963,-1.455789065,-1.164175447,1.100145565,2.718939313,-0.184694361,-0.932486745,-2.986237685,-3.061427275,1.337408155,-3.249130416,-0.077192575,-0.924638275,-2.210353853,-2.260495465,-2.486311285,-3.447330995,-2.783437344,-1.073296925,-3.218681305,-0.932023861,-0.286446045,1.174970445,1.265762145,1.774395003,-0.724102118,-2.190762765,-1.935903725,-2.323407805,-0.795947575,-1.472172855,0.764162825,-0.519911715,-1.475673835,0.909968045,-0.653264995,-2.752441714,-4.722117573,-3.562399193,-4.416916005,-3.211875765,-1.051081672,-1.886010095,3.011693525,-0.186603601,0.643224042,-2.44197834,-1.743564038,3.296519775,2.455796255,1.608700645,-1.994140776,-1.451473005,-0.881274305,-0.355625315,-0.968537615,-1.658570435,-3.381098502,-1.424414475,0.367470725,-0.853845255,1.372087745,-1.320099495,-2.047374938,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,868823.9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-123.3158333,49.36516667,Harrison-(D/S)-L,Harrison-(D/S)-L,LFR+GStr,25956.83772,0.005850102
