"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","Bafini_b","c_b_cys","ce_sha","Circo.virus","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","Hantavirus","ic_hof","ic_mul","IcD","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","Nido2_a","nu_sal","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","Picorna2_virus","pisck_sal","pmcv","prv","pspv","Qin","re_sal","reov","Rhabdo3_virus","rlo","Salmovirus","sav","sch","SGPV","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc"
"3231","1000-0073-118-9349",0,"PARR","SW",2012,"6/15/12",167,1368,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",103,NA,NA,NA,"U","VIN","ECVI",50.14823333,-125.1007667,"Mixed","NO","AvgCopy",53.08905406,0,0,NA,NA,NA,NA,NA,168.0735469,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,6.635477451,NA,0,0,0,NA,NA,0,NA,0,0,113.7623271,0,0,NA,0,0,0,6313.946014,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3233","1000-0073-118-9341",0,"PARR","SW",2012,"6/15/12",167,1368,"Eagle L","Late Shuswap","South Thompson","Thompson","Thompson","Summer",94,NA,NA,NA,"U","VIN","ECVI",50.32355,-125.08735,"Mixed","NO","AvgCopy",0.050612692,0,0,NA,NA,NA,NA,NA,217.3713473,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,2.286632269,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0.413796636,0,0,0,0,0
"3234","1000-0047-118-A5619",0,"LFS","FW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",67,2.3,0.764721724,-3.116496572,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",1e+100,0,0,NA,NA,NA,NA,NA,1128.66391,0,NA,NA,0,NA,0,0,0,0,NA,0,36.7868194,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3235","1000-0046-118-A5613",0,"LFS","FW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",73,3,0.771174525,-3.112847326,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",8.74e+29,0,0,NA,NA,NA,NA,NA,226.7600308,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3236","1000-0047-118-A5621",0,"LFS","FW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",79,4.9,0.993836187,-3.002685194,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",4.93e+77,0,0,NA,NA,NA,NA,NA,88077.02454,0,NA,NA,0,NA,0,0,27.26250239,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3243","1000-0073-118-9347",0,"PARR","SW",2012,"6/15/12",167,1368,"L Adams","Late Shuswap","Thompson","Thompson","Thompson","Summer",132,NA,NA,NA,"U","VIN","ECVI",50.14823333,-125.1007667,"Mixed","NO","AvgCopy",225.9072801,0,0,NA,NA,NA,NA,NA,3469.863106,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,1.972596369,0,23.76198803,0,NA,0,0,0,4.31005988,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3244","1000-0047-118-A5620",0,"LFS","FW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",71,3.9,1.089656367,-2.962710439,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",2.39e+80,0,0,NA,NA,NA,NA,NA,886.9454381,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0.168707536,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3248","1000-0073-118-9343",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",84,NA,NA,NA,"U","VIN","ECVI",50.32355,-125.08735,"Mixed","NO","AvgCopy",265.1698458,0,0,NA,NA,NA,NA,NA,3375.583293,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,36.91041343,NA,0,0,0,NA,NA,0,NA,0,0,38.39890311,0,0,NA,0,0,0,2.426127198,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3252","1000-0073-118-9344",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",92,NA,NA,NA,"U","VIN","ECVI",50.32355,-125.08735,"Mixed","NO","AvgCopy",342.594162,0,0,NA,NA,NA,NA,NA,8457.015984,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,3.131194627,0,34.46348292,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3255","1000-0073-118-9346",0,"PARR","SW",2012,"6/15/12",167,1368,"L Shuswap","Late Shuswap","Thompson","Thompson","Thompson","Summer",111,NA,NA,NA,"U","VIN","ECVI",50.14823333,-125.1007667,"Mixed","NO","AvgCopy",1020.52238,0,0,NA,NA,NA,NA,NA,17409.54727,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,2793.974149,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3257","1000-0073-118-9350",0,"PARR","SW",2012,"6/15/12",167,1368,"Upper Barrier","North Thompson","Thompson","Thompson","Thompson","Summer",120,NA,NA,NA,"U","VIN","ECVI",50.14823333,-125.1007667,"Mixed","NO","AvgCopy",2720.861378,0,0,NA,NA,NA,NA,NA,43.14279808,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,16627.16966,NA,0,0,0,NA,NA,0,NA,0,0,69.34812994,20.76193976,0,NA,0,0,0,10032.18962,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3259","1000-0046-118-A5615",0,"LFS","FW",2012,"6/15/12",167,1368,"Scotch","Scotch","Thompson","Thompson","Thompson","Summer",78,4.5,0.948262783,-3.023071294,"U","FW","FW",49.1329,-122.3262,"Mixed","NO","AvgCopy",9.15e+50,0,0,NA,NA,NA,NA,NA,1106.597532,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3262","2015-0032-118-E5509",0,"SOG","SW",2015,"6/16/15",167,2464,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",136,26.1,1.037585233,-2.983976218,"M","VIN","ECVI",50.1801,-125.3438167,"Mixed","NO","AvgCopy",4.896190826,0,0,NA,NA,NA,NA,NA,3.077256928,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,2814111.122,0,12.62214239,0,NA,0,0,0,1.319606563,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3263","2015-0032-118-E5507",0,"SOG","SW",2015,"6/16/15",167,2464,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",104,11,0.977895995,-3.009707333,"F","VIN","ECVI",NA,NA,"Mixed","NO","AvgCopy",35145.27992,0,0,NA,NA,NA,NA,NA,31657.12774,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,6703.422082,NA,0,0,0,NA,NA,0,NA,0,2516655.945,0,33.79845237,0,NA,0,0,0,332.4961818,NA,0,NA,NA,0,NA,0,5.048266991,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3264","2015-0032-118-E5506",0,"SOG","SW",2015,"6/16/15",167,2464,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",NA,15.7,NA,NA,"M","VIN","ECVI",50.45706667,-126.1646833,"Mixed","NO","AvgCopy",5.723135729,0,0,NA,NA,NA,NA,NA,2950.555345,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,8122.429947,NA,0,0,0,NA,NA,0,NA,0,53.57439412,1.126791494,0,0,NA,0,0,0,0,NA,0,NA,NA,0,NA,0,3.755371069,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3265","2015-0032-118-E5508",0,"SOG","SW",2015,"6/16/15",167,2464,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",131,21.6,0.960815198,-3.017360136,"F","VIN","ECVI",50.1801,-125.3438167,"Mixed","NO","AvgCopy",48285.73569,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,38328.47375,NA,0,0,0,NA,NA,0,NA,0,72.02053061,69.04966337,6.533802462,0,NA,0,0,0,81.09838627,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3266","2015-0032-118-E5510",0,"SOG","SW",2015,"6/16/15",167,2464,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",130,22.5,1.024123805,-2.989647539,"F","VIN","ECVI",50.1801,-125.3438167,"Mixed","NO","AvgCopy",3637477.926,0,0,NA,NA,NA,NA,NA,1918.274646,0,NA,NA,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,0,21776.6251,NA,0,0,0,NA,NA,0,NA,0,2030.7714,0,0,0,NA,0,0,0,140.6938842,NA,0,NA,NA,0,NA,0,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0
"3273","2017-0020-118-Q17_048",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",122,17.6,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",1.59e-11,NA,0,0,0,0,NA,NA,721716.6371,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,25.60571519,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3274","2017-0020-118-Q17_043",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",127,18.6,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",3.79e-12,NA,0,0,0.107317587,0,NA,NA,120939.2367,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,72.94827906,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3275","2017-0020-118-Q17_049",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",128,20.1,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",1.8e-14,NA,0,0,4.539786902,0,NA,NA,0.646208198,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,64271.5164,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3276","2017-0020-118-Q17_044",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",129,20.1,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",1.59e-06,NA,0,0,8793.448822,0,NA,NA,7.407862946,0,NA,0,0,0,0,0,0,NA,NA,8751.144376,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,8.867114994,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3277","2017-0020-118-Q17_050",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",127,20.2,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",2.77e-13,NA,0,NA,86.67655813,0,NA,NA,34150.48551,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,1.999959171,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3278","2017-0020-118-Q17_046",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",134,20.5,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",4.31e-10,NA,0,0,0.990145185,0,NA,NA,14195.68317,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3279","2017-0020-118-Q17_047",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",126,20.8,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",1.35e-14,NA,0,0,5.228975978,0,NA,NA,3257.207735,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3280","2017-0020-118-Q17_045",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",131,21.7,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",8.48e-12,NA,0,0,2.688199908,0,NA,NA,77.75394254,0,NA,0,0,0,0,0,0,NA,NA,1.503474311,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,6.482972464,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3281","2017-0020-118-Q17_051",NA,"Tag","SW",2017,"6/16/17",167,NA,"","","","","","Summer",179,66.5,NA,NA,"","VIS","ECVI",49.94646667,-125.0215,"Gill","","AvgCopy",2.23e-12,NA,0,0,0,0,NA,NA,11005.99574,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,100.8173933,NA,0,0,0,0,0,0,0,0,0
"3282","1000-0020-118-2262",0,"HS","SW",2009,"6/17/09",168,274,"Little","Late Shuswap","Thompson","Thompson","Thompson","Summer",132,21,0.913056182,-3.039502499,"","WCVI","WCVI",48.473,-124.342,"Mixed","NO","AvgCopy",102.2106967,NA,0,0,0,0,NA,NA,7.021548315,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3283","1000-0020-118-2260",0,"HS","SW",2009,"6/17/09",168,274,"LakeWashington","US","US","US","US","Summer",117,12,0.749244668,-3.125376339,"","WCVI","WCVI",48.422,-124.203,"Mixed","NO","AvgCopy",0.167951761,NA,0,0,0,0,NA,NA,730936.1478,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,32.23083887,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0.730798543,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3284","1000-0020-118-2259",0,"HS","SW",2009,"6/17/09",168,274,"LakeWashington","US","US","US","US","Summer",121,13,0.733816109,-3.134412759,"","WCVI","WCVI",48.348,-123.879,"Mixed","NO","AvgCopy",0.00659586,NA,0,0,0,0,NA,NA,9497.60695,1991.604884,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,1154.717214,2272.341537,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3285","1000-0020-118-2261",0,"HS","SW",2009,"6/17/09",168,274,"LakeWashington","US","US","US","US","Summer",140,23,0.83819242,-3.076656271,"","WCVI","WCVI",48.473,-124.342,"Mixed","NO","AvgCopy",0.000333405,NA,0,0,0,0,NA,NA,2540.266043,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,14463.8366,0,44.51562893,1050.259757,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3287","1000-0068-118-5167",0,"PARR","SW",2010,"6/17/10",168,639,"Baker Lake","US","US","US","US","Summer",130,20.1,0.914883933,-3.038634,"U","VIS","ECVI",48.87065,-123.2737167,"Mixed","NO","AvgCopy",637.5695857,NA,0,0,0,0,NA,NA,54440.84357,0,NA,0,0,NA,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,147.9086042,0,19.38779975,0,NA,0,NA,0,21.38723225,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3306","1000-0020-118-2291",NA,"HS","SW",2009,"6/18/09",169,NA,"","","","","","Summer",135,25,NA,NA,"","WCVI","WCVI",48.476,-125.858,"Gill","","AvgCopy",0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691.308928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3307","1000-0020-118-2293",0,"HS","SW",2009,"6/18/09",169,275,"Lake Wenatchee","US","US","US","US","Summer",125,21,1.0752,-2.968510744,"","WCVI","WCVI",48.476,-125.858,"Mixed","NO","AvgCopy",0.001917311,NA,0,0,0,0,NA,NA,0,116.1749247,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,135.0587831,0,0,0,NA,0,NA,0,1870.984344,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3308","1000-0020-118-2290",0,"HS","SW",2009,"6/18/09",169,275,"Lake Wenatchee","US","US","US","US","Summer",140,27,0.983965015,-3.007020343,"","WCVI","WCVI",48.476,-125.858,"Mixed","NO","AvgCopy",0.329244932,NA,0,0,0,0,NA,NA,1698.834504,4.506691807,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,18879.96841,0,2.224399443,0,NA,0,NA,0,1992.194799,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,NA,3.620485307,0,0,0,0,0
"3309","1000-0020-118-2292",0,"HS","SW",2009,"6/18/09",169,275,"RedfishLk Idaho","US","US","US","US","Summer",123,19,1.021029445,-2.990961733,"","WCVI","WCVI",48.476,-125.858,"Mixed","NO","AvgCopy",0.000237424,NA,0,0,0,0,NA,NA,7.143540354,30.41216968,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,1091213.156,0,0,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3311","1000-0023-118-5765",0,"HS","SW",2010,"6/18/10",169,640,"Okanagan","US","US","US","US","Summer",115,11,0.723267856,-3.140700836,"M","WCVI","WCVI",48.586,-125.733,"Mixed","NO","AvgCopy",80573.52659,NA,0,0,0,0,NA,NA,101715.7467,450.3819496,NA,0,0,0,52.77580403,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,57807.25872,0,0,0,NA,0,NA,0,11841.73786,NA,0,NA,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3312","1000-0023-118-5764",0,"HS","SW",2010,"6/18/10",169,640,"Okanagan","US","US","US","US","Summer",110,12,0.901577761,-3.044996809,"M","WCVI","WCVI",48.586,-125.733,"Mixed","NO","AvgCopy",37.50990007,NA,0,0,0,0,NA,NA,4269.170296,1143.444795,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,2033.011442,0,0,0,NA,0,NA,0.002393326,88500.69443,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3313","1000-0023-118-5763",0,"HS","SW",2010,"6/18/10",169,640,"Okanagan","US","US","US","US","Summer",116,12,0.768789208,-3.114192722,"M","WCVI","WCVI",48.586,-125.733,"Mixed","NO","AvgCopy",488836.4859,NA,0,0,0,0,NA,NA,34773.79402,17.92603094,NA,0,0,0,16.29487659,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,40.67795771,NA,0,0,0,NA,NA,NA,0,0,1287.969828,0,0,0,NA,0,NA,0,16833.17583,NA,0,0,NA,0,NA,NA,3.230692789,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3314","1000-0023-118-5755",0,"HS","SW",2010,"6/18/10",169,640,"Sproat","VI","VI","VI","VI","Summer",118,16,0.973809396,-3.011526039,"M","WCVI","WCVI",48.832,-125.272,"Mixed","NO","AvgCopy",3585.731985,NA,0,0,0,0,NA,NA,666.6427933,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,128885.8414,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,676.3783023,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3315","1000-0023-118-5754",0,"HS","SW",2010,"6/18/10",169,640,"Sproat","VI","VI","VI","VI","Summer",133,21,0.892615393,-3.049335628,"F","WCVI","WCVI",48.832,-125.272,"Mixed","NO","AvgCopy",1.883954325,NA,0,0,NA,0,NA,NA,30416.65713,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,155241.5084,NA,0,0,0,NA,NA,NA,0,0,0,0,1.467626112,0,NA,0,NA,1.854853414,8211.759959,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,3503.606932,0,0,0,0,0,0,0,0
"3322","1000-0071-118-7583",0,"PARR","SW",2011,"6/18/11",169,1005,"LakeWashington","US","US","US","US","Summer",136,16,0.636067576,-3.196496742,"M","VIS","ECVI",48.73883333,-123.5361667,"Mixed","NO","AvgCopy",2.74e-05,NA,0,0,0,0,NA,NA,4772.492581,8541.925354,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,16.21325314,NA,0,0,0,NA,NA,NA,NA,105.4746198,0,1.647935951,726.6467711,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,6.858228487,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3323","1000-0026-118-7762",0,"HS","SW",2011,"6/18/11",169,1005,"LakeWashington","US","US","US","US","Summer",151,30,0.87134554,-3.059809587,"F","WCVI","WCVI",49.075,-126.068,"Mixed","NO","AvgCopy",3.31e+61,NA,0,0,0.018560035,0,NA,NA,5402.636189,55.68263662,NA,0,0,0,0.91003229,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0.615237348,NA,0,0,0,NA,NA,NA,0,0,0,0,8.130758762,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3324","1000-0026-118-7764",0,"HS","SW",2011,"6/18/11",169,1005,"Okanagan","US","US","US","US","Summer",140,25,0.911078717,-3.040444098,"F","WCVI","WCVI",49.075,-126.068,"Mixed","NO","AvgCopy",1.48e+44,NA,0,0,NA,0,NA,NA,153.5112637,51.92129243,NA,0,0,0,0.552749057,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,450.4495943,0,10.30292171,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3325","1000-0026-118-7763",0,"HS","SW",2011,"6/18/11",169,1005,"Okanagan","US","US","US","US","Summer",149,30,0.906906364,-3.042437551,"M","WCVI","WCVI",49.075,-126.068,"Mixed","NO","AvgCopy",4.82e+27,NA,0,0,0,0,NA,NA,168.6904986,2197.763079,NA,0,0,0,3.036874879,0,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,124.4231022,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"3326","1000-0026-118-7758",0,"HS","SW",2011,"6/18/11",169,1005,"Henderson","VI","VI","VI","VI","Summer",108,11,0.873215465,-3.058878581,"M","WCVI","WCVI",49.03,-126.148,"Mixed","NO","AvgCopy",4.93e-06,NA,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,6.669653161,0,NA,0,NA,NA,NA,0,0,0,NA,903466.5797,NA,0,0,0,NA,NA,NA,0,0,0,0,171.4712239,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
